keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#thaileague,th,Thai League Thailand,@thaileague_th,2022-04-30 16:39:55+00:00,,"👏 | ขอแสดงความยินดี !!

🐰 | บีจี ปทุม ยูไนเต็ด 

✅ | เข้ารอบ 16 ทีมสุดท้าย AFC Champions League 2022
- อันดับ 1 ตารางคะแนน (แชมป์กลุ่ม G) 

#thaileague_th #BGPU #BGPathumUnited #ACL2022 #ThaiLeague https://t.co/m4rN8DRbth",/thaileague_th/BGPU/BGPathumUnited/ACL2022/ThaiLeague,1,0,3,30/04/2022,16:39,positive
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-30 15:53:36+00:00,,"โค้งสุดท้ายไทยลีก...ศึกหนีตายทีมท้ายตาราง ยังคงต้องลุ้นจนหยดสุดท้าย💓
------------------------
#รีโวไทยลีก #ThaiLeague #ไทยลีก #ฟุตบอลไทยลีก #COPA88 https://t.co/InaQslcT1z",/รีโวไทยลีก/ThaiLeague/ไทยลีก/ฟุตบอลไทยลีก/COPA88,1,0,0,30/04/2022,15:53,negative
#thaileague,th,Changsuek,@Changsuek_TH,2022-04-30 15:30:16+00:00,Thailand,"#Congratulations ขอแสดงความยินดีกับสโมสร ลำพูน วอริเออร์ Lamphun Warriors คว้าแชมป์ M-150 แชมเปี้ยนชิพ ฤดูกาล 2021/22 พร้อมเลื่อนชั้นสู่ รีโว่ ไทยลีก​ ในฤดูกาลหน้า ​🐮 🏆

#บอลไทย #M150Championship #M150แชมเปี้ยนชิพ #ไทยลีก2 #ThaiLeague #ฟุตบอลไทย #ลำพูนวอริเออร์ https://t.co/oS4F7Aw6Zh",/Congratulations/บอลไทย/M150Championship/M150แชมเปี้ยนชิพ/ไทยลีก2/ThaiLeague/ฟุตบอลไทย/ลำพูนวอริเออร์,8,7,44,30/04/2022,15:30,positive
#thaileague,th,CPE の タナーノン  (´w`),@ThananonTH,2022-04-30 13:51:22+00:00,Samutsakhon & Bangkok,"อินทรี จันทรสถิตย์ (น.)

1. ชื่อของหนึ่งในผู้ก่อตั้งมหาวิทยาลัยเกษตรศาสตร์

2. ชื่อของสนามฟุตบอลในมหาวิทยาลัยเกษตรศาสตร์ บางเขน สถานที่ฉลองและรับถ้วยแชมป์ไทยลีก2ที่ลุ้นกันถึงนัดสุดท้ายเป็นปีที่2ติดต่อกัน โดยสกอร์นัดสุดท้ายที่สนามนี้จบที่0-3ทั้ง2ครั้ง

#วุ้นแปลภาษาบอล #ThaiLeague https://t.co/GwrWxtr7HH",/วุ้นแปลภาษาบอล/ThaiLeague,1,0,0,30/04/2022,13:51,positive
#thaileague,th,Changsuek,@Changsuek_TH,2022-04-30 07:29:51+00:00,Thailand,"#ไทยลีกฟันธง Matchday 29 ของศึก รีโว่ ไทยลีก

ติดตามชมวิเคราะห์ฟุตบอล รีโว่ ไทยลีก Matchday 29 ย้อนหลังได้ที่
https://t.co/Zg12nRbGy8

#ช้างศึก #TogetherAsOne #Thaileague #RevoThaileague #T1 #Thaileague2021 #ไทยลีก #รีโว่ไทยลีก #บอลไทย #ฟุตบอลไทย #ไทยลีก2021 https://t.co/OxINSenvVS",/ไทยลีกฟันธง/ช้างศึก/TogetherAsOne/Thaileague/RevoThaileague/T1/Thaileague2021/ไทยลีก/รีโว่ไทยลีก/บอลไทย/ฟุตบอลไทย/ไทยลีก2021,2,1,6,30/04/2022,07:29,positive
#thaileague,th,Changsuek,@Changsuek_TH,2022-04-30 05:43:59+00:00,Thailand,"Thai League x Grab

แฟนบอลมีเฮ เตรียมตัวให้พร้อม เตรียมเสียงให้ดัง แล้วให้ Grab พาไปเชียร์
ชวนคุณไปร่วมเชียร์ทีมโปรดติดขอบสนาม แพทสเตเดียม 

การท่าเรือ เอฟซี VS หนองบัว พิชญ เอฟซี

📌 วันอาทิตย์ ที่ 1 พฤษภาคม 2565 เวลา 19:00 น.

#Grab #ช้างศึก #ไทยลีก #บอลไทย #ThaiLeague https://t.co/XlfklgpmqW",/Grab/ช้างศึก/ไทยลีก/บอลไทย/ThaiLeague,3,2,11,30/04/2022,05:43,neutral
#thaileague,th,ลุงบิ๊ก​แม่สอด,@LMaesxd,2022-04-30 03:06:50+00:00,,"รีโว่ ไทยลีก นัดที่ 29
 ใครจะร่วงใครจะรอด

#RevoThaiLeague #ThaiLeague #ฟุตบอลไทย #บอลไทย
#thaifootball https://t.co/S0jz7hr1Rn",/RevoThaiLeague/ThaiLeague/ฟุตบอลไทย/บอลไทย/thaifootball,2,1,1,30/04/2022,03:06,neutral
#thaileague,en,SNEsports,@SNE_Sports,2022-04-30 14:38:39+00:00,,"Results Thai League 1 2021/22 matchday 29

Keep follow : https://t.co/EtpAYcwcRG

#ThaiLeague
#SNESports https://t.co/yLRwFTqbYo",/ThaiLeague/SNESports,1,0,0,30/04/2022,14:38,neutral
#thaileague,en,ASEAN Football,@AFFPresse,2022-04-30 14:18:25+00:00,,"2021/22 Revo Thai League 1 - FULLTIME RESULTS 

Chiangmai United 1-0 Police Tero

Samutprakan City FC 2-1 Khon Kaen United 

Ratchaburi Mitr Phol 2-2 Chonburi FC 

#AFF
#FAT
#ThaiLeague
Graphic Courtesy #ChiangmaiUnited https://t.co/gTomPwSgz1",/AFF/FAT/ThaiLeague/ChiangmaiUnited,1,0,2,30/04/2022,14:18,positive
#thaileague,en,apiTop,@apitop24,2022-04-30 13:48:19+00:00,,I'm​ back! #ThaiLeague​ 🙌🏼🎉🧡🦇⬆️ https://t.co/vSGp66OT6e,/ThaiLeague,1,0,0,30/04/2022,13:48,neutral
