keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,matteo,@PopeReport,2022-04-22 17:38:11+00:00,"Västerås, Sverige",เซอร์ อเล็กซ์ เล่าว่า การซื้อ เอริก ก็องโตน่า เกิดจากการฟัง สตีฟ บรูซ และ แกรี่ พัลลิสเตอร์ คุยกัน บางครั้งการตั้งใจฟังเรื่องเล็กๆก็นำไปสู่จุดเริ่มต้นของความยิ่งใหญ่ได้ (เหมือนกับการฟัง จอห์น โอเชีย และ แกรี่ เนวิลล์ มาพูดถึง คริสเตียโน่ โรนัลโด้),,2,1,1,22/04/2022,17:38,positive
โรนัลโด้,th,บ้าบอล,@babxl10,2022-04-22 13:02:45+00:00,,"🔴 บางที คริสเตียโน่ โรนัลโด้ อาจจะไม่ใช่แค่การเซ็นสัญญาที่ดีที่สุดในยุคของเซอร์ อเล็กซ์ เฟอร์กูสัน แต่น่าจะเป็นหนึ่งในการเซ็นสัญญาที่ดีที่สุดของทีมปีศาจแดงด้วย!!!

""ศึกแดงเดือด"" แมนฯยูไนเต็ด VS ลิเวอร์พูล https://t.co/oLR6JoXYDS",,1,0,0,22/04/2022,13:02,negative
โรนัลโด้,th,กัปตันพี่วารานนะ,@matotheson__,2022-04-22 09:44:20+00:00,United 🔴 #MUFC | exo ,แม่พาลูกชายชั้นไปฉีดยา ละตามรพ.สัตว์เค้าก็จะถามชื่อน้องเนาะ ลูกชั้นชื่คริสเตียโน่ แต่คุณหมอเขียนให้ว่าคริสเตียนโน่ โอ้ย คุณหมอออ ลูกหนูชื่อคริสเตียโน่ นามสกุล โรนัลโด้ 64465355555555555555 https://t.co/NiYcauWG5K,,1,0,1,22/04/2022,09:44,neutral
โรนัลโด้,th,🇺🇦 ชาวเน็ตทิพย์ ³,@nahbareew,2022-04-22 08:17:13+00:00,"Nonthaburi, Thailand","""โรนัลโด้"" แฮปปี้ ถ่ายภาพครอบครัว พร้อมต้อนรับสมาชิกใหม่ https://t.co/cbxa6tRaXY",,2,1,0,22/04/2022,08:17,positive
โรนัลโด้,th,Motd-News,@motd_news,2022-04-22 08:11:12+00:00,-,"ทาบสถิติโรนัลโด้-รูนี่ย์! ซาก้า-สมิธโรวทำสถิติพรีเมียร์ฯในรอบ 15 ปี
https://t.co/FgD3rf3Xwf
#Saka #smithrowe #Arsenal #PremierLeague #motd #ข่าวฟุตบอล #ข่าวฟุตบอลล่าสุด",/Saka/smithrowe/Arsenal/PremierLeague/motd/ข่าวฟุตบอล/ข่าวฟุตบอลล่าสุด,1,0,1,22/04/2022,08:11,neutral
โรนัลโด้,th,Asiasport Thailand,@AsiaSportThai,2022-04-22 07:23:32+00:00,"Bangkok, Thailand","โรนัลโด้ ขอบคุณทุกกำลังใจ พร้อมกลับมาเล่นบอลแล้ว

#โรนัลโด้ #แมนยู #CR7

https://t.co/MKgKnk7jl3",/โรนัลโด้/แมนยู/CR7,1,0,0,22/04/2022,07:23,positive
โรนัลโด้,th,Thairath_Sport,@Thairath_Sport,2022-04-22 05:42:46+00:00,,"""โรนัลโด"" เผยโฉมลูกสาวตัวน้อย พร้อมหน้าพร้อมตาครอบครัว-ขอบคุณแฟนบอลลิเวอร์พูล

https://t.co/Oz0mXMLxFX

#แมนยู #manchesterUnited #โรนัลโด้ #คริสเตียโน่โรนัลโด้ #พรีเมียร์ลีก #ไทยรัฐสปอร์ต #ไทยรัฐออนไลน์",/แมนยู/manchesterUnited/โรนัลโด้/คริสเตียโน่โรนัลโด้/พรีเมียร์ลีก/ไทยรัฐสปอร์ต/ไทยรัฐออนไลน์,1,0,1,22/04/2022,05:42,positive
โรนัลโด้,th,CocoNews,@CocoNews10,2022-04-22 04:08:53+00:00,,".
""เราอยากจะขอบคุณทุกคนสำหรับคำอวยพร การสนับสนุนของพวกคุณมีความสำคัญมากๆ และพวกเราต่างรู้สึกถึงความรัก และความเคารพที่พวกคุณมีต่อครอบครัวของเรา""
.
""ถึงเวลาขอบคุณสำหรับชีวิตที่พวกเราเพิ่งจะต้อนรับน้องใหม่เข้าสู่โลกใบนี้"" โรนัลโด้ ทิ้งท้าย",,1,0,0,22/04/2022,04:08,positive
โรนัลโด้,th,The Thaiger ประเทศไทย,@thethaiger_th,2022-04-22 03:37:34+00:00,,โรนัลโด้ โพสภาพครอบครัวครั้งแรกหลังพบข่าวร้าย - เพิ่มเติมได้ที่ https://t.co/jJMezJ2X5m #โรนัลโด้  #แมนยู,/โรนัลโด้/แมนยู,1,0,0,22/04/2022,03:37,negative
โรนัลโด้,th,REDS : แมนเชสเตอร์ ยูไนเต็ด,@redssthailand,2022-04-22 02:58:24+00:00,"Bangkok, Thailand",คริสเตียโน่ โรนัลโด้: “ขอบคุณมากนะแอนฟิลด์ ผมและครอบครัวจะไม่มีวันลืมช่วงเวลานี้เลย” https://t.co/1g5n2MpyZH,,3,2,4,22/04/2022,02:58,positive
โรนัลโด้,th,BN,@TheTopicFlow,2022-04-22 02:20:02+00:00,"Australian Capital Territory, ","""โรนัลโด้"" แฮปปี้ ถ่ายภาพครอบครัว พร้อมต้อนรับสมาชิกใหม่ คริสเตียโน่ โรนัลโด้ กองหน้าซูเปอร์สตาร์ของทีมแมนเชสเตอร์ ยูไนเต็ด โพสต์อินสตาแกรมส่วนตัวเป็นภาพครอบครัวที่แสนอบอุ่น โดยมีทั้ง จอร์จิน่า โรดริเกวซ ลูกๆ ทั้ง 4 คน รวมถึงสมาชิกใหม่สดๆร้อนๆ ซึ่งเป็นลู… https://t.co/WIbIIvN3rE",,1,0,0,22/04/2022,02:20,positive
โรนัลโด้,th,PPTV HD 36,@PPTVHD36,2022-04-22 00:53:24+00:00,Bangkok,"""โรนัลโด้""เผยภาพลูกสาวครั้งแรกพร้อมครอบครัว
https://t.co/q4pf5CUzIS
#PPTVHD36 #ช่อง36 #โรนัลโด้ #แมนยู",/PPTVHD36/ช่อง36/โรนัลโด้/แมนยู,4,3,2,22/04/2022,00:53,neutral
