keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,BN,@TheTopicFlow,2022-04-28 22:26:19+00:00,"Australian Capital Territory, ","""โรนัลโด้"" เจ้าเก่าซัดช่วย แมนฯยู แบ่งแต้ม เชลซี 1-1 แมนเชสเตอร์ ยูไนเต็ด ได้เจ้าเก่า คริสเตียโน โรนัลโด้ ซัดประตูตีเสมอ เชลซี 1-1 ในศึก พรีเมียร์ ลีก อังกฤษ เมื่อคืนวันที่ 28 เมษายนที่ผ่านมา https://t.co/VPsJy6vBGz",,1,0,0,28/04/2022,22:26,neutral
โรนัลโด้,th,footballdj.com,@footballdj2013,2022-04-28 22:22:01+00:00,,"คริสติอาโน่ โรนัลโด้ ทำประตูพา “ปีศาจแดง” แมนเชสเตอร์ ยูไนเต็ด เปิดบ้านไล่ตามตีเสมอ “สิงห์บลูส์” เชลซี 1-1
.
ไฮไลท์: แมนฯยูไนเต็ด 1-1 เชลซี (พรีเมียร์ลีก)
https://t.co/XtJpx2jsti https://t.co/Fv0aEl6n9S",,3,2,9,28/04/2022,22:22,neutral
โรนัลโด้,th,Mixsportnews,@mixsportnews,2022-04-28 22:03:29+00:00,,"""โรนัลโด้"" เจ้าเก่าซัดช่วย แมนฯยู แบ่งแต้ม เชลซี 1-1 https://t.co/j6yPcq67B5",,1,0,0,28/04/2022,22:03,neutral
โรนัลโด้,th,วีอาร์ฉุกเฉิน,@EmergencyAR,2022-04-28 21:40:06+00:00,นวมินทร์,"รอดเหลือเชื่อ! ปีศาจแดง แม้เกมนี้เป็นรองชัดเจนแต่ไม่ทำให้แฟนบอลช้ำใจใช้เวลา 2 นาทีตามตีเสมอ สิงห์บลูส์ จากประตูของ ""โรนัลโด้"" เก็บเพิ่มเป็น 55 คะแนนรั้งอันดับ 6 ตามหลัง อาร์เซน่อล ทีมอันดับ 4 อยู่ 5 แต้มแถมแข่งมากกว่า 2 นัด ส่วนทาง เชลซี ยึดที่ 3 เหมือนเดิม",,1,0,0,28/04/2022,21:40,negative
โรนัลโด้,th,miserableness,@bxxmqs,2022-04-28 20:57:41+00:00,,"ผลบอลนัดสำคัญของคืนนี้
โรนัลโด้ 1-1 เชลซี
 #เตะปาก",/เตะปาก,3,2,0,28/04/2022,20:57,neutral
โรนัลโด้,th,ManUandI,@ongnielmeemie,2022-04-28 20:51:47+00:00,,กราบ โรนัลโด้ อีกนัด เดอะแบกเสมอ ใจพี่มันได้ คนแก่แบกทีม #แมนยู #CR7𓃵,/แมนยู/CR7𓃵,3,2,0,28/04/2022,20:51,neutral
โรนัลโด้,th,ManUandI,@ongnielmeemie,2022-04-28 20:50:42+00:00,,โรนัลโด้ พยายามมากอ่ะ ดูเหนื่อย ขากะเผลก เฮีย อยากกอดปลอบ แพชชั่นอยากชนะสุดพี่โด้กู 1-1 #MUFC,/MUFC,1,0,0,28/04/2022,20:50,negative
โรนัลโด้,th,Asiasport Thailand,@AsiaSportThai,2022-04-28 20:50:01+00:00,"Bangkok, Thailand","โรนัลโด้ ซัดเต็มข้อพา ผีแดง ไล่เจ๊า เชลซี 1-1
https://t.co/BoE7gtqvt3

#แมนยู #asiasport #ฟุตบอล #ฟุตบอลต่างประเทศ #เชลซี #พรีเมียร์ลีก #โรนัลโด้",/แมนยู/asiasport/ฟุตบอล/ฟุตบอลต่างประเทศ/เชลซี/พรีเมียร์ลีก/โรนัลโด้,1,0,0,28/04/2022,20:50,neutral
โรนัลโด้,th,Pathom Ounboriboon,@Pathom_Oun,2022-04-28 20:48:20+00:00,"กรุงเทพมหานคร, ประเทศไทย","9 ประตูที่ แมนฯยูไนเต็ดยิงได้ เป็นผลงานของโรนัลโด้ 8 ประตู 🔥🔥🔥

#MUFC #MUNCHE https://t.co/m9eMo3TaKX",/MUFC/MUNCHE,1,0,0,28/04/2022,20:48,neutral
โรนัลโด้,th,The Thaiger ประเทศไทย,@thethaiger_th,2022-04-28 20:46:07+00:00,,"กินกันไม่ลง! โรนัลโด้ ยิงอีกแล้ว แมนยู ไล่เจ๊า เชลซี ลุ้นที่ 4 เหนื่อย (คลิปไฮไลท์) - เพิ่มเติมได้ที่ https://t.co/gIyFOX4SD9 #ข่าวไทย
ผลบอลสด แมนยู เชลซี ผลบอลสด แมนยู 1-1 เชลซี
พรีเมียร์ลีก อังกฤษ
สนาม : โอลด์ แทรฟฟอร์ด

ผลบอลล่าสุด แมนยู 1-1 เชลซี (คลิปไฮไลท์บอล) : เ...",/ข่าวไทย,1,0,0,28/04/2022,20:46,negative
