keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#thaileague,th,ดาบล่องนภา(😍),@Uuus2994,2022-04-09 20:41:11+00:00,,"ไทยแลนด์ส่งเข้าประกวด~
.
#Thailand #ThaiLeague https://t.co/exfWGfF4cz",/Thailand/ThaiLeague,1,0,1,09/04/2022,20:41,neutral
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-09 15:26:48+00:00,,"📢 Full-Time
⚽️ ศึกฟุตบอล #RevoThaiLeague  
📌 ฤดูกาล 2021-22 วันเสาร์ที่ 9 เม.ย. 65
------------------------
#รีโวไทยลีก #ThaiLeague #ไทยลีก #ฟุตบอลไทย #COPA88 https://t.co/sI5rsNdztR",/RevoThaiLeague/รีโวไทยลีก/ThaiLeague/ไทยลีก/ฟุตบอลไทย/COPA88,1,0,0,09/04/2022,15:26,neutral
#thaileague,th,Thai League Thailand,@thaileague_th,2022-04-09 15:01:54+00:00,,"🔥 | อัพเดท !! ผลการแข่งขันวันนี้

✅ | เมืองทอง ยูไนเต็ด ชนะ สมุทรปราการ ซิตี้ (5-2)
✅ | ราชบุรี มิตรผล เอฟซี ชนะ การท่าเรือ เอฟซี (3-2)
❌ | โปลิศ เทโร เอฟซี แพ้ ทรู แบงค็อก ยูไนเต็ด (1-4)
✅ | ขอนแก่น ยูไนเต็ด ชนะ เชียงใหม่ ยูไนเต็ด (2-1)

#thaileague_th #ThaiLeague https://t.co/86qKnMde8O",/thaileague_th/ThaiLeague,2,1,0,09/04/2022,15:01,positive
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-09 13:32:26+00:00,,"#คัมแบ็ครอบครึ่งปี 
เจริญศักดิ์ วงษ์กรณ์ ปีกทีมชาติไทยของสมุทรปราการ ซิตี้ กลับมาลงสนามในรีโว่ ไทยลีก รอบ 6 เดือนหลังจากได้รับบาดเจ็บหมอนรองกระดูกเข่าด้านขวาฉีกไปตั้งแต่ปลายเดือนตุลาคมปีที่แล้ว
-------------------------
#RevoThaiLeague #ThaiLeague  #บอลไทย #COPA88 #เจริญศักดิ์ https://t.co/R4Qom3TgaX",/คัมแบ็ครอบครึ่งปี/RevoThaiLeague/ThaiLeague/บอลไทย/COPA88/เจริญศักดิ์,1,0,0,09/04/2022,13:32,negative
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-09 12:55:04+00:00,BG STADIUM,"คู่หู ดิโอโก้-ธีรศิลป์ พร้อมล่าตาข่าย 🤜🤛

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/spPiAiVdUA",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,5,4,7,09/04/2022,12:55,neutral
#thaileague,th,เทโรแฟนอาร์ต,@terofanart,2022-04-09 08:16:52+00:00,,"#โปลิศเทโรเอฟซี  vs #แบงค็อกยูไนเต็ด 
เวลา 18.00 น.
แจกัญค้าบ

#มังกรไฟในเงามืด #terofanart

#โปลิศเทโรเอฟซี #policeterofc #wearepolicetero
#เทโรแฟนอาร์ต
#ThaiLeague #ฟุตบอลไทย
#art #sketch #sketchbook  #draw #artwork #drawing #creativity #design #artist #cartoon https://t.co/ZUEdzCvWpk",/โปลิศเทโรเอฟซี/แบงค็อกยูไนเต็ด/มังกรไฟในเงามืด/terofanart/โปลิศเทโรเอฟซี/policeterofc/wearepolicetero/เทโรแฟนอาร์ต/ThaiLeague/ฟุตบอลไทย/art/sketch/sketchbook/draw/artwork/drawing/creativity/design/artist/cartoon,1,0,0,09/04/2022,08:16,neutral
#thaileague,th,Niki Cremona,@CCS777_Asia,2022-04-09 07:30:33+00:00,,"ราชบุรี กับ การท่าเรือไทย พบกัน 6 ครั้งตั้งแต่เดือนมีนาคม 2562 จบ 2 นัด เสมอ 2 นัด ขณะที่การท่าเรือไทย ชนะ 4
#SportsBetting in fiat &amp; over 40 #cryptocurrency accepted.
➤ https://t.co/rQ25Z2fZMl

#RevoThaiLeague #ThaiLeague #Ratchaburi #ThaiPort #ราชบุรี https://t.co/FwcfrCSsP0",/SportsBetting/cryptocurrency/RevoThaiLeague/ThaiLeague/Ratchaburi/ThaiPort/ราชบุรี,1,0,0,09/04/2022,07:30,positive
#thaileague,th,Niki Cremona,@CCS777_Asia,2022-04-09 07:07:12+00:00,,"เมืองทองยูไนเต็ดและสมุทรปราการพบกัน 6 ครั้งตั้งแต่เดือนมีนาคม 2563 เมืองทองยูไนเต็ดชนะครั้งเดียว จบ 4 นัดเสมอกัน 4 นัด สมุทรปราการชนะครั้งเดียวด้วย

➤ https://t.co/SrvIQLkghW

#RevoThaiLeague #ThaiLeague #MuangthongUnited #MTUTD #SamutPrakan #SamutPrakanFC #สมุทรปราการเอฟซี https://t.co/rDw36Vkmas",/RevoThaiLeague/ThaiLeague/MuangthongUnited/MTUTD/SamutPrakan/SamutPrakanFC/สมุทรปราการเอฟซี,1,0,0,09/04/2022,07:07,positive
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-09 05:41:30+00:00,BG STADIUM,"สารัช อยู่เย็น กับรางวัล ""Revo Thai League Goal of the Month"" หรือประตูยอดเยี่ยมประจำเดือน มีนาคม ศึกไฮลักซ์ รีโว่ #ไทยลีก 2021-22 หลังซัลโวประตูสุดสวยในเกมที่ #บีจีปทุมยูไนเต็ด บุกเฉือนชนะ บุรีรัมย์ ยูไนเต็ด 1-0 เมื่อวันที่ 20 มีนาคมที่ผ่านมา

#BGPU #BGPathumUnited 
#Thaileague https://t.co/dXwqbJEVkj",/ไทยลีก/บีจีปทุมยูไนเต็ด/BGPU/BGPathumUnited/Thaileague,15,14,30,09/04/2022,05:41,positive
#thaileague,th,ลุงบิ๊ก​แม่สอด,@LMaesxd,2022-04-09 02:49:04+00:00,,"กำหนดการไทยลีก2022/23
#ไทยลีก
#รีโว่ไทยลีก 
#thaifootball 
#thaileague 
#RevoThaiLeague https://t.co/pvgMRoyinY",/ไทยลีก/รีโว่ไทยลีก/thaifootball/thaileague/RevoThaiLeague,2,1,1,09/04/2022,02:49,neutral
