keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,นายใจเย็น,@atcg502,2022-04-07 19:46:05+00:00,Live in 🇹🇭🇳🇱,"- ว่าจะมาเที่ยวเกาะนี้แบบชิวครับ
- อยากมาพักหลังจากติดโควิดไปสองปี
- ทำการบ้านมาน้อยมากๆ ครับ
- พอมาถึงสนามบินเจอรูปปั้นโรนัลโด้ เลยลองเสิจดู
- เห้ย เกาะนี้มันบ้านเกิดโรนัลโด้  
- วันแรกเลยตั้งใจเดินในเมือง จะตามหารูปปั้นโรนัลโด้
- และได้รูปนี้มาครับ ถือว่าพอแล้ววันแรก https://t.co/gImA4B5jQ3",,2,1,1,07/04/2022,19:46,positive
โรนัลโด้,th,Liverza2u,@liverza2u,2022-04-07 15:40:39+00:00,,“มาเน่” ทำสถิติทาบสถิติ “โรนัลโด้” หลังยิงให้ หงส์ ชนะ เบนฟิก้า https://t.co/nPekYg0mKn https://t.co/z6CFbR4thm,,1,0,0,07/04/2022,15:40,positive
โรนัลโด้,th,BN,@TheTopicFlow,2022-04-07 15:20:39+00:00,"Australian Capital Territory, ","""โรนัลโด้"" สวนกลับ ""รูนีย์-คาร์ราเกอร์"" 2 ตัวอิจฉา หลังถูกวิจารณ์ควรโละออกจากทีม คริสเตียโน่ โรนัลโด้ หัวหอกซูเปอร์สตาร์ของทีมแมนเชสเตอร์ ยูไนเต็ด ออกโรงตอกกลับ เวย์น รูนีย์ อดีตเพื่อนร่วมทีม ที่ปัจจุบันคุมทีมดาร์บี เคาน์ตี ในลีกแชมเปียนชิพ อังกฤษ หลังวิ… https://t.co/c4UvB5OKMD",,1,0,0,07/04/2022,15:20,negative
โรนัลโด้,th,MGROnlineLive,@MGROnlineLive,2022-04-07 15:20:31+00:00,"กรุงเทพมหานคร, ประเทศไทย","""#โรนัลโด้"" สวนกลับ ""#รูนีย์-#คาร์ราเกอร์"" 2 ตัวอิจฉา หลังถูกวิจารณ์ควรโละออกจากทีม
.
https://t.co/aKHM1bnXcd https://t.co/PE3KdPJhEE",/โรนัลโด้/รูนีย์/คาร์ราเกอร์,1,0,3,07/04/2022,15:20,negative
โรนัลโด้,th,ญ,@ngeeyi,2022-04-07 15:08:43+00:00,,ทำไมฟีดติ้กต้อกมีแต่คลิปนักบอลนิ โรนัลโด้ เมสสี่ เนมา โว้้้้,,1,0,1,07/04/2022,15:08,neutral
โรนัลโด้,th,movie2free official,@movie2freev2,2022-04-07 12:47:12+00:00,,@blyoutalkfunny ขอบคุณ.. ที่.. โรนัลโด้.. รัก.. และเทิดทูน..,,1,0,0,07/04/2022,12:47,positive
โรนัลโด้,th,FBI-CIA,@K967155384,2022-04-07 11:19:47+00:00,มาจากนรกไม่ต้องมาติดตามนะครับ,@JKN18news เปลี่ยนกองหลังไว้คอยสู้กับเพลย์​เมคเกอร์ระดับโลกเขาเทียบได้กับเมสซี่+โรนัลโด้​เลยนะ​นั้น​ ตอนนี้กองหลังเรา+กับผู้จัดการทีมเราตอนนี้ฝั่งนั้นเขาคุมเกมส์​นี้ได้หมดแล้วนะที่อยู่ตอนนี้น่ะ,,1,0,1,07/04/2022,11:19,positive
โรนัลโด้,th,J.,@mysweetiecharm,2022-04-07 09:06:26+00:00,☾☆,@butdhappy มาเถอะ ชอบบบบบบบบบบบบบโค้ชสอนโด้ตัวต่อตัวสมัยมาใหม่ๆ ที่กล้าด่าโด้เห็นแก่ตัวมันมีไม่กี่คน แต่มาแล้วนักเตะผีแตกเลยนะ ดุมาก555555555 ลองหาอ่านเกี่ยวกับโรนัลโด้ และโรเจอร์ เฟเดอเรอร์ มาจากคนนี้หละ ขำ555555555555555555555,,1,0,0,07/04/2022,09:06,negative
โรนัลโด้,th,FBI-CIA,@K967155384,2022-04-07 08:55:41+00:00,มาจากนรกไม่ต้องมาติดตามนะครับ,"เพลย์​เมกเกอร์เกมส์​นี้ระดับเมสซี่+โรนัลโด้​เลยนะ​ ส่งลูกออกไปแต่ละครั้งหวังผลเอาประตูชัยได้​เลย​ต้องฝากความหวังสุดท้ายไว้ที่กองหลังมือ1และนายทวารมือ1ของโลกเช่นกัน​ และผู้จัดการทีม #ติดตามDSIแตงโม
#แตงโมต้องไม่ตายฟรี
#แตงโมต้องได้รับความยุติธรรม https://t.co/cMMRjaMUjI",/ติดตามDSIแตงโม/แตงโมต้องไม่ตายฟรี/แตงโมต้องได้รับความยุติธรรม,32,31,43,07/04/2022,08:55,neutral
โรนัลโด้,th,Asiasport Thailand,@AsiaSportThai,2022-04-07 08:47:38+00:00,"Bangkok, Thailand","หวังอะไรป่าว!!คาร์ราเกอร์ แนะผีแดงควรปล่อย โรนัลโด้-ป็อกบา

#เจมี่คาร์ราเกอร์ #แมนยู #โรนัลโด้ #ป็อกบา

https://t.co/p8J96d5sUC",/เจมี่คาร์ราเกอร์/แมนยู/โรนัลโด้/ป็อกบา,1,0,0,07/04/2022,08:47,neutral
โรนัลโด้,th,Asiasport Thailand,@AsiaSportThai,2022-04-07 07:16:43+00:00,"Bangkok, Thailand","โคตรโหด!! มีผู้เล่นเพียงสองคนเท่านั้นที่สามารถทำแฮตทริกได้สองนัดติดในรอบน็อคเอาท์ของศึก #แชมเปี้ยนส์ลีก !!

คริสเตียโน่ โรนัลโด้ | 2016-17
⚽ พบ บาเยิร์น มิวนิค ⚽
⚽ พบ แอต มาดริด ⚽

คาริม เบนเซม่า | 2021-22
⚽ พบ  เปแอสเช ⚽
⚽ พบ เชลซี ⚽

#asiasport #ีucl #เรอัลมาดริด https://t.co/MihGVMYXsa",/แชมเปี้ยนส์ลีก/asiasport/ีucl/เรอัลมาดริด,1,0,0,07/04/2022,07:16,negative
