keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#thaileague,th,Thai League Thailand,@thaileague_th,2022-05-01 23:46:59+00:00,,"🔥 | อัพเดท !! ผลการแข่งขัน

🏆 | ไทยลีก 2021/22

- วันอาทิตย์
✅ | นครราชสีมา มาสด้า เอฟซี ชนะ เมืองทอง ยูไนเต็ด (2-0)
✅ | ทรู แบงค็อก ยูไนเต็ด ชนะ สุพรรณบุรี เอฟซี (5-2)
✅ | การท่าเรือ เอฟซี ชนะ หนองบัว พิชญ เอฟซี (3-0)

#thaileague_th #ThaiLeague https://t.co/9vD5IyI5XS",/thaileague_th/ThaiLeague,1,0,1,01/05/2022,23:46,positive
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-05-01 15:09:36+00:00,,"สุพรรณบุรี เป็นอีกทีมที่ต้องตกชั้น ส่วน แบงค็อก การันตึท็อป 3 แล้ว
------------------------------------------
#RevoThaiLeague #ThaiLeague #ฟุตบอลไทย #บอลไทย #COPA88 https://t.co/qPX0upcGAd",/RevoThaiLeague/ThaiLeague/ฟุตบอลไทย/บอลไทย/COPA88,1,0,1,01/05/2022,15:09,neutral
#thaileague,th,Thai League Thailand,@thaileague_th,2022-05-01 08:30:52+00:00,,"🔥 | กลับไทยลีก !!

❌ | ""ลอนซาน่า ดูมบูย่า"" ดาวซัลโวไทยลีก 2019 แยกทาง เซี่ยงไฮ้ เสิ่นหัว

🎙 | โพสต์ข้อความผ่านอินสตาแกรมอำลา สโมสรที่ประเทศจีนแล้ว หลังเจ้าตัวระบุว่าสัญญาถูกยุติด้วยสาเหตุบางอย่างที่เหนือการควมคุม

#thaileague_th #BuriramUnited #BRUTD #ThaiLeague https://t.co/XBafis9RRP",/thaileague_th/BuriramUnited/BRUTD/ThaiLeague,1,0,2,01/05/2022,08:30,negative
#thaileague,th,Changsuek,@Changsuek_TH,2022-05-01 05:25:43+00:00,Thailand,"Thai League x Grab

แฟนบอลมีเฮ! เตรียมตัวให้พร้อม เตรียมเสียงให้ดัง แล้วให้ Grab พาไปเชียร์! 
ชวนคุณไปร่วมเชียร์ทีมโปรดติดขอบสนาม แพทสเตเดียม

การท่าเรือ เอฟซี VS หนองบัว พิชญ เอฟซี
ในวันอาทิตย์ ที่ 1 พฤษภาคม 2565 เวลา 19:00 น.

#Grab #ช้างศึก #ไทยลีก #บอลไทย #ThaiLeague https://t.co/Pw0v12JhXw",/Grab/ช้างศึก/ไทยลีก/บอลไทย/ThaiLeague,1,0,4,01/05/2022,05:25,neutral
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-05-01 05:07:32+00:00,,"ช้างศึก ชุด ซีเกมส์ มาแล้วว

#ซีเกมส์ #ThaiLeague #ไทยลีก #ฟุตบอลไทยลีก #COPA88 https://t.co/wQbDKhroZk",/ซีเกมส์/ThaiLeague/ไทยลีก/ฟุตบอลไทยลีก/COPA88,1,0,0,01/05/2022,05:07,neutral
#thaileague,en,SNEsports,@SNE_Sports,2022-05-01 15:02:53+00:00,,"Thai League : Suphanburi relegated after lose Bangkok 2-5

#ThaiLeague #TRUEBUFC #SPFC
#SNESports
https://t.co/Zb3HTCd6Bf",/ThaiLeague/TRUEBUFC/SPFC/SNESports,1,0,0,01/05/2022,15:02,negative
#thaileague,en,SNEsports,@SNE_Sports,2022-05-01 14:33:54+00:00,,"Results Table of Thai League 1 2021/22 after end matchday 29

Keep follow : https://t.co/EtpAYcwcRG

#ThaiLeague
#SNESports https://t.co/yoQuW4ZaUO",/ThaiLeague/SNESports,1,0,0,01/05/2022,14:33,neutral
#thaileague,en,SNEsports,@SNE_Sports,2022-05-01 14:00:25+00:00,,"Results Thai League 1 2021/22 matchday 29

Keep follow : https://t.co/EtpAYcwcRG

#ThaiLeague
#SNESports https://t.co/V0pd89bNin",/ThaiLeague/SNESports,2,1,0,01/05/2022,14:00,neutral
#thaileague,en,Muangthong United FC,@MuangthongUtd,2022-05-01 13:03:15+00:00,"Bangkok, Thailand","FULL TIME
Thai League 2021/22 - Nakhonratchasima FC 2-0 Muangthong United 

#TheUntouchables
#Thaileague
#MTUTD https://t.co/DQ2vHb6yX1",/TheUntouchables/Thaileague/MTUTD,9,8,13,01/05/2022,13:03,positive
#thaileague,en,Muangthong United FC,@MuangthongUtd,2022-05-01 11:00:01+00:00,"Bangkok, Thailand","KICKOFF!!  ⚽️⚽️⚽️
Thai League 2021/22:  Nakhonratchasima FC vs. Muangthong United 

***ถ่ายทอดสดทาง AIS PLAY และ CH5HD***

#TheUntouchables
#Thaileague
#MTUTD https://t.co/wWpPyj8fZE",/TheUntouchables/Thaileague/MTUTD,4,3,4,01/05/2022,11:00,positive
