keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,Ria Ria,@NuiReddevils,2022-04-24 13:16:37+00:00,,"โรนัลโด้ ทำสถิติเป็นนักเตะคนที่ 4 นับตั้งแต่ฤดูกาล 2003/04 ที่สามารถยิงประตูถึงหลักทะลุ 100 ลูกใน 2 ลีกของ 5 ลีกใหญ่ในยุโรป (พรีเมียร์ลีก, ลา ลีกา, กัลโช่ เซเรีย อา, บุนเดสลีกา และ ลีก เอิง) https://t.co/vvJARmlezh",,1,0,0,24/04/2022,13:16,neutral
โรนัลโด้,th,M.M🐐⚽️🔥,@PERRYNA85,2022-04-24 12:02:40+00:00,,"โรนัลโด้ ,โอเดการ์ด 

🤍❤ https://t.co/FhKf3YBh1T",,1,0,0,24/04/2022,12:02,neutral
โรนัลโด้,th,Ria Ria,@NuiReddevils,2022-04-24 11:13:41+00:00,,"-เลือกกัปตันทีมคนใหม่
-วางแผนฤดูกาลหน้ากับการ มี หรือ ไม่มี โรนัลโด้
-ปัญหาความฟิตของนักเตะแมนยูฯ
-การสร้างทีมใหม่ ของ เทน ฮาก
-การปรับตัว https://t.co/ewgVamuZ4c",,1,0,0,24/04/2022,11:13,positive
โรนัลโด้,th,365liveball,@365liveball,2022-04-24 08:53:58+00:00,,"👑 คริสติอาโน่ โรนัลโด้ คือนักเตะคนแรกในประวัติศาสตร์ที่ยิงได้ทะลุ 100+ ประตู ทั้งใน พรีเมียร์ลีก , ลา ลีก้า , และทีมชาติ
.
⚽ 100+ พรีเมียร์ลีก
⚽ 100+ แชมเปี้ยนส์ลีก
⚽ 100+ ทีมชาติ
⚽ 100+ ลา ลีก้า
⚽ 100+ แมนเชสเตอร์ ยูไนเต็ด
⚽ 100+ ยูเวนตุส
⚽ 100+ เรอัล มาดริด
#CR7𓃵 https://t.co/JYkP50qLJT",/CR7𓃵,1,0,0,24/04/2022,08:53,neutral
โรนัลโด้,th,365liveball,@365liveball,2022-04-24 05:04:09+00:00,,"#ความสวยงามของฟุตบอล 👏👏
ในนาทีที่ 7 แฟนบอลทั้งในสนามแอนฟิลด์ และสนามเอมิเรตส์ สเตเดี้ยม ต่างก็พร้อมใจกัน ลุกขึ้นปรบมือเพื่อเป็นกำลังใจให้กับ คริสติอาโน่ โรนัลโด้ ที่เสียลูกชายไปเมื่อไม่นานมานี้
#CR7𓃵 
*****************
📺ดูบอลสดฟรีที่เว็บ #365LIVEBALL
#ดูบอล #ดูบอลสด #ดูบอลฟรี https://t.co/Fxw6pefg6w",/ความสวยงามของฟุตบอล/CR7𓃵/365LIVEBALL/ดูบอล/ดูบอลสด/ดูบอลฟรี,1,0,0,24/04/2022,05:04,positive
โรนัลโด้,th,365liveball,@365liveball,2022-04-24 04:29:22+00:00,,"ราล์ฟ รังนิค กุนซือของ แมนเชสเตอร์ ยูไนเต็ด ให้สัมภาษณ์หลังจบเกมที่บุกไปพ่าย อาร์เซน่อล 3-1 ว่า คริสติอาโน่ โรนัลโด้ แจ้งเองว่าเขายังไม่พร้อมที่จะยิงจุดโทษจึงให้ บรูโน่ แฟร์นานเดส ยิงแทน ผลก็คือยิงไม่เข้า ซึ่งถ้าตีเสมอได้โมเมนตั้มจะเปลี่ยนมาทาง ยูไนเต็ดทันที
#CR7𓃵 https://t.co/pn9iFMWgv7",/CR7𓃵,2,1,0,24/04/2022,04:29,negative
โรนัลโด้,th,CocoNews,@CocoNews10,2022-04-24 03:23:24+00:00,,"นอกจากนี้ยังทำให้ คริสเตียโน่ โรนัลโด้ เข้าทำเนียบนักเตะที่ยิงให้ ""ปีศาจแดง"" ในเวทีพรีเมียร์ลีก อังกฤษ ครบ 100 ประตู จากการลงเล่นทั้งหมด 223 นัด และในฤดูกาลนี้เจ้าตัวยิงไปแล้ว 21 ประตู ในทุกรายการ",,1,0,0,24/04/2022,03:23,neutral
โรนัลโด้,th,CocoNews,@CocoNews10,2022-04-24 03:23:23+00:00,,"เกมพรีเมียร์ลีก อังกฤษ คู่หัวค่ำวันที่ 23 เมษายนที่ผ่านมา อาร์เซน่อล เปิดบ้านเอาชนะ แมนเชสเตอร์ ยูไนเต็ด ด้วยสกอร์ 3-1 โดย คริสเตียโน่ โรนัลโด้ เป็นผู้ยิงประตูตีไข่แตกให้ ""ปีศาจแดง"" ไล่มา 1-2 ในเกมนี้
.",,1,0,0,24/04/2022,03:23,neutral
โรนัลโด้,th,CocoNews,@CocoNews10,2022-04-24 03:23:23+00:00,,"ประตูที่100นี้แด่ลูกพ่อ! ""โรนัลโด้"" ชี้นิ้วขึ้นฟ้า อุทิศเพื่อลูกชายที่จากไป
.
#คริสเตียโน่ #โรนัลโด้  ดาวเตะแห่ง #แมนเชสเตอร์ยูไนเต็ด ที่ซัดครบ 100 ประตูในพรีเมียร์ลีก อังกฤษ หลังเจ้าตัวยิงใส่ #อาร์เซน่อล  ในเกมที่ต้นสังกัดบุกพ่าย ""ปืนใหญ่"" 1-3 
.
ชูนิ้วขึ้นฟ้า
.
#CR7 #MUTD https://t.co/L9NM3mcE40",/คริสเตียโน่/โรนัลโด้/แมนเชสเตอร์ยูไนเต็ด/อาร์เซน่อล/CR7/MUTD,1,0,0,24/04/2022,03:23,negative
โรนัลโด้,th,United 100%,@MUFCunited100,2022-04-24 02:38:10+00:00,ประเทศไทย,"ไอ้หนู อเลฮานโดร การ์นาโช่ เปลี่ยนรูปโปรไฟล์ในIG เป็นรูปคู่กับโรนัลโด้
•
อเกวโร่ จะว่ายังไงก็ไม่สนใจ ก็กูชอบโรนัลโด้อะ 😂 #MUFC #MUThai #แมนยู #CR7𓃵 https://t.co/psOLoMpam6",/MUFC/MUThai/แมนยู/CR7𓃵,36,35,12,24/04/2022,02:38,positive
โรนัลโด้,th,ShotonGoal,@ShotongoalTH,2022-04-24 01:40:11+00:00,"Bangkok, Thailand","‘รังนิก’เผย ‘โรนัลโด้’เลือกเอง หลีกทาง’บรูโน่’สังหารณ์โทษ!
#ShotonGoal #อาร์เซน่อล #แมนเชสเตอร์ยูไนเต็ด

https://t.co/xQtpiqExRW",/ShotonGoal/อาร์เซน่อล/แมนเชสเตอร์ยูไนเต็ด,1,0,0,24/04/2022,01:40,neutral
โรนัลโด้,th,BN,@TheTopicFlow,2022-04-24 01:20:40+00:00,"Australian Capital Territory, ","""โรนัลโด้"" มอบลูกยิงให้ลูกชายบนสวรรค์ เข้าทำเนียบซัด 100 ประตูให้ ""ปีศาจแดง"" คริสเตียโน่ โรนัลโด้ ซูเปอร์สตาร์ทีมชาติโปรตุเกส เข้าสู่ทำเนียบแข้ง ""ปีศาจแดง"" แมนเชสเตอร์ ยูไนเต็ด ที่ซัดครบ 100 ประตูในพรีเมียร์ลีก อังกฤษ หลังเจ้าตัวยิงใส่ อาร์เซน่อล ในเกมที… https://t.co/3pbgk3LB7l",,1,0,0,24/04/2022,01:20,neutral
