keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
messi,th,Mai ใหม่55,@messi_mai,2022-04-30 21:34:17+00:00,"จ.สุราษฎร์ธานี, ประเทศไทย",@DmEBJCnxVp6rCIo มาคับแลกกัน,,1,0,4,30/04/2022,21:34,neutral
messi,th,เทรดทุกอย่างที่อยากเทรด,@tradeeveryth,2022-04-30 04:46:23+00:00,Thailand,"9) เซียนหลายๆคนคว้าโอกาสประเภทนี้เก่งมากๆ 
เหมือนคุณอาจจะได้ซื้อ Messi ช่วงพีคๆในวันที่เค้าแค่เป็นไข้ แต่ตลาดขายทิ้งเหมือนกับเค้าขาหัก วิกฤตผ่านไปพอร์ตมันจะไม่โตได้อย่างไร",,7,6,25,30/04/2022,04:46,negative
messi,en,Weguri,@wegurimusic,2022-04-30 23:59:27+00:00,,"@NonyeBiko Why since 2020 ?
The reason the comparison between benz and cr7 is fair is he chose a period where they both didnt have the other to rely on so a fair comparison will either be since messi left Spain or since vini joined madrid and with both timelines they have the same number",,1,0,0,30/04/2022,23:59,positive
messi,en,rayan,@rayanknx,2022-04-30 23:59:25+00:00,,big 2022 no one cares about ronaldo vs messi please rest https://t.co/buMZcCLwzb,,1,0,3,30/04/2022,23:59,negative
messi,en,Amit Zohar,@amitttrmfc,2022-04-30 23:59:05+00:00,,@andersoonx_ @TomFTW6 He slanders Messi so W account,,1,0,2,30/04/2022,23:59,neutral
messi,en,stoney hndrxx ♛,@lil_uzi_maki,2022-04-30 23:58:50+00:00,"Saginaw, MI",aye remember we made a bet abt how many goals messi would score w psg @Nick_Thompsonn @crisgarza10 @julian_parson ????? yall owe me money i was closest https://t.co/fzCgn7jC8E,,1,0,2,30/04/2022,23:58,neutral
messi,en,Mallard🔴⚫️ ⛷,@MallardArturo,2022-04-30 23:58:43+00:00,Living in the past...,"@DavidAmoyal Zlatan also had a great career and was happy with Raiola, but an agent like this clearly doesn’t work for everyone. Players hire him because they’re naive. And want to eat the world. But you shouldn’t depend on a guy like Raiola for that. Look at Messi…",,1,0,1,30/04/2022,23:58,positive
messi,en,VIN,@kelvinotuobi,2022-04-30 23:58:32+00:00,"Atlanta,Georgia ","@TyagiCuler Messi and Ronaldo are the most achieve players of all time.they are unique in their own ways , Ronaldo is hungry for goals but Messi is a genius that always want to be part of the play than just goals.ronaldo has al time highest goals Messi Al time highest assist.stop hate n luv",,1,0,0,30/04/2022,23:58,negative
messi,en,Ali,@Aliyushagari_,2022-04-30 23:58:29+00:00,Deep off in the Main,@UmarMaishanu02 This is why Messi is the most finished player of the last century,,1,0,0,30/04/2022,23:58,neutral
messi,en,Ceilia Hart,@CeiliaHart21,2022-04-30 23:58:21+00:00,,@utdnathanLUHG Messi is rocking in league one with assists wanker,,1,0,0,30/04/2022,23:58,negative
messi,en,VIN,@kelvinotuobi,2022-04-30 23:58:08+00:00,"Atlanta,Georgia ","@flowzpam @Cristiano @ManUtd @PSG_English Messi and Ronaldo are the most achieve players of all time.they are unique in their own ways , Ronaldo is hungry for goals but Messi is a genius that always want to be part of the play than just goals.ronaldo has al time highest goals Messi Al time highest assist.stop hate n luv",,1,0,0,30/04/2022,23:58,negative
messi,en,Muhamad 🇵🇸,@EngMuhamadWAT,2022-04-30 23:58:07+00:00,"Haifa/Jerusalem, Palestine",@JovanRMFC @MadridXtra Just like messi 😭😭,,1,0,39,30/04/2022,23:58,positive
messi,en,@hmmmmmm,@thisisdan79,2022-04-30 23:58:02+00:00,,@MerlinUnited Great players don't have bad years they have bad games they go through goal drought not a whole damn year and rashford is actually two seasons not one. If you see what messi is facing in french papers you would understand. And messi has achieved almost everything. You don't get,,1,0,0,30/04/2022,23:58,positive
messi,en,Stoned Thoughts,@HittinDabs,2022-04-30 23:57:54+00:00,Canadian Living in Europe,@ShadyyVALO @Lev7iiG Neutral? See how delusional the Messi complex is? Why don't you go ask the Eibar coaching staff next?,,1,0,1,30/04/2022,23:57,neutral
messi,en,VIN,@kelvinotuobi,2022-04-30 23:57:43+00:00,"Atlanta,Georgia ","@Yusufadewale100 @PSG_inside @FCBarcelona Messi and Ronaldo are the most achieve players of all time.they are unique in their own ways , Ronaldo is hungry for goals but Messi is a genius that always want to be part of the play than just goals.ronaldo has al time highest goals Messi Al time highest assist.stop hate n luv",,1,0,0,30/04/2022,23:57,negative
messi,en,Juwon𓃵,@Klassikaljuwon,2022-04-30 23:57:39+00:00,"Abeokuta, Nigeria",@chief_ahumuza I don tire. Anytime I refresh it's always about Messi or Ronaldo 💔,,1,0,1,30/04/2022,23:57,neutral
messi,en,Liban,@utdlibann,2022-04-30 23:57:29+00:00,,Messi fans. Fucking weird ass breed https://t.co/tT9aZ4lvkk,,1,0,0,30/04/2022,23:57,negative
messi,en,Muaxu habeeb,@muazu_tsoho,2022-04-30 23:57:26+00:00,,"Messi fans: Messi is better than Ronaldo because Ronaldo needs service

Also Messi fans: Mbappe didn’t pass to Messi how is he supposed to score 😭😭😭",,1,0,3,30/04/2022,23:57,positive
messi,en,Stephen Drennan,@babuyagu,2022-04-30 23:57:26+00:00,"Rio de Janeiro, Brasil","https://t.co/JxXgGlEwin

Feels wrong to do Ronaldo's numbers and not Messi's. 28 from 300 attempts. 10.71 per goal. All from an xG of 21.02. A 33% overperformance of his xG.",,3,2,27,30/04/2022,23:57,negative
messi,en,VIN,@kelvinotuobi,2022-04-30 23:57:03+00:00,"Atlanta,Georgia ","@Death_Stroke01 Messi and Ronaldo are the most achieve players of all time.they are unique in their own ways , Ronaldo is hungry for goals but Messi is a genius that always want to be part of the play than just goals.ronaldo has al time highest goals Messi Al time highest assist.stop hate n luv",,1,0,0,30/04/2022,23:57,negative
messi,en,Action,@Action77777,2022-04-30 23:56:48+00:00,Kingdom of Saudi Arabia,@ShadyyVALO @Lev7iiG Messi has won 17 El Clasicos from 38 appearances whereas Cristiano has only won 8 El Clasicos from 30 appearances.,,1,0,0,30/04/2022,23:56,positive
messi,en,VIN,@kelvinotuobi,2022-04-30 23:56:47+00:00,"Atlanta,Georgia ","@mcfcziyad Messi and Ronaldo are the most achieve players of all time.they are unique in their own ways , Ronaldo is hungry for goals but Messi is a genius that always want to be part of the play than just goals.ronaldo has al time highest goals Messi Al time highest assist.stop hate n luv",,1,0,2,30/04/2022,23:56,negative
messi,en,joe 🌙,@wwfcjoe_,2022-04-30 23:56:28+00:00,,"@utdNathanv4 Never understood the argument of people wanting the older fifas back cos low rated players were good, was fun back them but conceding to a 78 ibarbo these days would piss me off differently, also Messi is incredible this year lmao",,1,0,0,30/04/2022,23:56,positive
messi,en,Waz,@ftblwaz,2022-04-30 23:56:15+00:00,"Stamford Bridge, England",Thierry Henry on Lionel Messi 🗣: https://t.co/Wzzb5MJ0ac https://t.co/doEIzzbNmU,,4,3,23,30/04/2022,23:56,neutral
messi,en,VIN,@kelvinotuobi,2022-04-30 23:56:10+00:00,"Atlanta,Georgia ","Messi and Ronaldo are the most achieve players of all time.they are unique in their own ways , Ronaldo is hungry for goals but Messi is a genius that always want to be part of the play than just goals.ronaldo has al time highest goals Messi Al time highest assist.stop hate n luv https://t.co/Jq9zWoiDqR",,2,1,7,30/04/2022,23:56,negative
messi,en,chikwe vincent,@ChikweVincent,2022-04-30 23:55:46+00:00,,"@Hazard7ii @Barcadaily__ You lied okkk big lie.....Baca of iniesta, xavi and messi was the best!",,1,0,0,30/04/2022,23:55,positive
messi,en,VIN,@kelvinotuobi,2022-04-30 23:55:23+00:00,"Atlanta,Georgia ","@Sirnotbanndwulf Messi and Ronaldo are the most achieve players of all time.they are unique in their own ways , Ronaldo is hungry for goals but Messi is a genius that always want to be part of the play than just goals.ronaldo has al time highest goals Messi Al time highest assist.stop hate n luv",,1,0,1,30/04/2022,23:55,negative
messi,en,Gabriel Emiliano,@Gabe112,2022-04-30 23:54:25+00:00,Belvidere,@Lev7iiG He is the better athlete he maintained his body. But at their peak Messi was just a little better imo,,1,0,0,30/04/2022,23:54,positive
messi,en,𝟙𝟟,@KevDeBruyne177,2022-04-30 23:54:18+00:00,,@Mcfc_jed Bro Can you see messi?,,1,0,0,30/04/2022,23:54,neutral
messi,en,Nadio,@Nadio101,2022-04-30 23:53:58+00:00,Your head,"@vinrmfc Y'all like ronaldo's dribbling until u realize messi's been a better dribbler as well as a goalscorer and playmaker😭😭😭

This just show messi &gt; ronaldo",,1,0,13,30/04/2022,23:53,positive
messi,en,Stoner Daddie,@StonerDaddie,2022-04-30 23:53:52+00:00,,@utdnathanLUHG Well messi is not the greatest of all time that’s one of the reason why he’s having a bad season!,,1,0,0,30/04/2022,23:53,negative
messi,en,Omar Mahmoud,@Omar130806,2022-04-30 23:53:50+00:00,,"@siuuuuuuuuuuu07 @woal_worldwide So Ronaldo fans using goal/game ratio now 

So you admit that Messi is the goat and better goal scorer than Ronaldo",,4,3,171,30/04/2022,23:53,positive
messi,en,Haji🛸,@hxji99,2022-04-30 23:52:45+00:00,Engerland,Werner has a better big chance conversion rate than Messi? https://t.co/QnJxL8XwuT https://t.co/NhJK4reyBn,,1,0,0,30/04/2022,23:52,positive
messi,en,Infinite Cards ∞,@infinitecards00,2022-04-30 23:52:29+00:00,"Miami, FL","$8.00 Messi Pink X-Factor 

#InfiniteStack02
Stack all day long
Shipping info pinned to profile 

RTs are appreciated https://t.co/r1oMo64xK9",/InfiniteStack02,5,4,3,30/04/2022,23:52,positive
messi,en,Waseem 👑,@diavotic,2022-04-30 23:52:23+00:00,"Jule, boost, max& leyla.","@AlhammadFaris All time records are cool and all but messi is much better on the ball, he can be used in a lot of different situations. Ronaldo is natural finisher he can only be used as just that.
Look at messi this season, he's pretty much a midfielder, Ronaldo can't do that.",,1,0,0,30/04/2022,23:52,positive
messi,en,Nathan Cecil,@ncecil14,2022-04-30 23:52:03+00:00,"Louisville, KY","@kev_utd @Yipayo88 notice how i didn’t bring up any team awards. when arguing over a skill pertaining to an individual, team award are irrelevant. Even so, Messi would still be better.",,1,0,0,30/04/2022,23:52,positive
messi,en,Boosie Black,@YoNipplesSoft,2022-04-30 23:51:58+00:00,,@ImDeported Ay Messi respect I like it,,1,0,1,30/04/2022,23:51,positive
messi,en,Wepor as Per,@HonestCules,2022-04-30 23:50:35+00:00,,@_jakeCFC_ Lion messi,,1,0,0,30/04/2022,23:50,neutral
messi,en,The Nonka,@TheNonka,2022-04-30 23:50:18+00:00,,"@Eazraell_Obahor @sportbible It is not Messi who is complaining, psg fans are complaining.",,1,0,0,30/04/2022,23:50,negative
messi,en,Yahya,@Yahya07995412,2022-04-30 23:50:09+00:00,,@Ely_250 @iamdevmaniac @saeedsarbazi @XLuis__MartinsX @JayFCBi @EverythingCR7_ well I guess it's because he scored more goals than ribery and messi this year won Laliga with 100+ points  I'm not sure but I guess it's for that,,1,0,0,30/04/2022,23:50,positive
messi,en,rina 🥊 (semi ia cuz life),@atzdulcet,2022-04-30 23:49:31+00:00,20 ✨ she/her,jongho do you like messi? https://t.co/1KeTamfYRp,,2,1,2,30/04/2022,23:49,positive
messi,en,J.O.🦉,@kingrobbstark5,2022-04-30 23:49:22+00:00,,@MadridXtra She looks more plastic than Messi Barca fans,,1,0,1,30/04/2022,23:49,neutral
messi,en,Daddygeehoe,@eyekage,2022-04-30 23:48:57+00:00,Hoeland,"@NerdZulu @YukeYukeDuke @NalaThokozane All this afcon shit you guys are pushing, it’s bs, Ronaldo and Messi were so good that you couldn’t use “stats” to rate them cos they were so incredible so they end up going for the one with most trophies most of the time, mane n salah ain’t those 2",,1,0,1,30/04/2022,23:48,neutral
messi,en,Nathan Cecil,@ncecil14,2022-04-30 23:48:48+00:00,"Louisville, KY","@kev_utd @Yipayo88 Messi has more ballon d’ors, more Pichichis, more golden boots, world cup player of the tournament, highest peak (92) goals, higher goal/per game, higher goal/per shot, more assists, more big chances created, the list goes on and on.",,1,0,0,30/04/2022,23:48,positive
messi,en,RayFCB 🇪🇦 #LewaRobbed,@WiseCuler,2022-04-30 23:48:07+00:00,"Barcellona, Spagna",@Sagar04332502 @Chrsto_R @F4STFATI Messi without us is useless tho,,1,0,1,30/04/2022,23:48,positive
messi,en,Arsalan,@Arsalan10x,2022-04-30 23:47:47+00:00,,Lionel Messi never had the privilege of getting carried by his teammates 🐐 https://t.co/pVYYynQCvD,,1,0,1,30/04/2022,23:47,negative
messi,en,Lax_Son 🖤,@Jackson_FAM_,2022-04-30 23:47:41+00:00,Lagos,"@SemperFiMessi Ronaldo is giving this Messi fans pain looking for what to use against him. Semper or what ever they call u, What Ronaldo have done for madrind hazard will pray for it night and day. Let him win back to back CL to what Messi can never archived till his retirement.",,1,0,2,30/04/2022,23:47,positive
