keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
ปืนใหญ่,th,Mixsportnews,@mixsportnews,2022-05-01 18:09:07+00:00,,"""ปืนใหญ่"" หืดจับ บุกเฉือน ""เวสต์แฮม"" 2-1 ยึดอันดับ 4 https://t.co/BAQBdlenqL",,1,0,0,01/05/2022,18:09,negative
ปืนใหญ่,th,Mr.CHON 🥰,@Liuvadren,2022-05-01 16:45:28+00:00,ประเทศไทย,"อันดับ 4 ข้าจอง รึข้าจะแซง เชลซี ขึ้นที่3ดี ครับ 😅😂😂 
#ปืนใหญ่ #Arsenal https://t.co/3jdlWePQ2A",/ปืนใหญ่/Arsenal,2,1,3,01/05/2022,16:45,positive
ปืนใหญ่,th,ข่าวต่างประเทศ สำนักข่าวไทย,@TNAworldnews,2022-05-01 07:02:18+00:00,"Bangkok, Thailand",รัสเซียเผยยูเครนยิงถล่มพลเรือนตัวเอง https://t.co/ktWHjBWINb @TNAMCOT #รัสเซีย #ยูเครน #ปืนใหญ่ #พลเรือน #เคอร์ซอน #ข่าวต่างประเทศ #ข่าววันนี้,/รัสเซีย/ยูเครน/ปืนใหญ่/พลเรือน/เคอร์ซอน/ข่าวต่างประเทศ/ข่าววันนี้,2,1,4,01/05/2022,07:02,negative
