keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-24 15:42:53+00:00,,"📢 𝐅𝐮𝐥𝐥-𝐓𝐢𝐦𝐞
⚽️ ศึกฟุตบอล #𝐑𝐄𝐕𝐎𝐓𝐇𝐈𝐋𝐄𝐀𝐆𝐔𝐄
📌 ฤดูกาล 2021-22 
🗓 วันอาทิตย์ที่ 24 เม.ย. 65 
------------------------
#รีโวไทยลีก #ThaiLeague #ไทยลีก #ฟุตบอลไทยลีก #COPA88 https://t.co/RMToHtA34u",/𝐑𝐄𝐕𝐎𝐓𝐇𝐈𝐋𝐄𝐀𝐆𝐔𝐄/รีโวไทยลีก/ThaiLeague/ไทยลีก/ฟุตบอลไทยลีก/COPA88,1,0,0,24/04/2022,15:42,neutral
#thaileague,th,Thai League Thailand,@thaileague_th,2022-04-24 13:26:40+00:00,,"🔥 | อัพเดท !! ผลการแข่งขันวันนี้

✅ | เมืองทอง ยูไนเต็ด ชนะ ทรู แบงค็อก ยูไนเต็ด (3-1)
❌ | สุพรรณบุรี เอฟซี แพ้ สมุทรปราการ ซิตี้ (1-2)

#thaileague_th #ThaiLeague https://t.co/4p5yxRqFcA",/thaileague_th/ThaiLeague,1,0,1,24/04/2022,13:26,positive
#thaileague,th,Changsuek,@Changsuek_TH,2022-04-24 12:11:38+00:00,Thailand,"#Congratulations ขอแสดงความยินดีกับสโมสร อุทัยธานี เอฟซี Uthai Thani FC คว้าแชมป์ มังกรฟ้าลีก ฤดูกาล 2021/22 พร้อมเลื่อนชั้นสู่ M-150 แช​มเปี้ยนชิพ​ ในฤดูกาลหน้า ​🐘 🏆

#บอลไทย #Bluedragonleague #มังกรฟ้าลีก #ไทยลีก3 #แชมเปี้ยนส์ลีก #ThaiLeague #ฟุตบอลไทย https://t.co/86Riin4fMv",/Congratulations/บอลไทย/Bluedragonleague/มังกรฟ้าลีก/ไทยลีก3/แชมเปี้ยนส์ลีก/ThaiLeague/ฟุตบอลไทย,4,3,18,24/04/2022,12:11,positive
#thaileague,th,Thai League Thailand,@thaileague_th,2022-04-24 04:56:43+00:00,,"🔥 | วันนี้รู้กัน !!

⚔️ | เมืองทอง ยูไนเต็ด vs ทรู แบงค็อก ยูไนเต็ด

🏆 | ถ้าเมืองทองชนะจะได้ลุ้น ""โควตา ACL"" เต็มตัว

#thaileague_th #MTUTD #MuangthongUnited #TrueBangkokUnited #TrueBUFC #ThaiLeague https://t.co/hI6vw7YtyF",/thaileague_th/MTUTD/MuangthongUnited/TrueBangkokUnited/TrueBUFC/ThaiLeague,1,0,1,24/04/2022,04:56,positive
#thaileague,en,ASEAN Football,@AFFPresse,2022-04-24 13:37:27+00:00,,"2021/22 Revo Thai League 1 - FULLTIME RESULTS 

Muangthong United 3-1 Bangkok United

Suphanburi FC 1-2 Samutprakan City FC 

#AFF
#FAT
#ThaiLeague
Picture Courtesy #MuangthongUnited https://t.co/JUUUjjNMOt",/AFF/FAT/ThaiLeague/MuangthongUnited,1,0,3,24/04/2022,13:37,positive
#thaileague,en,SNEsports,@SNE_Sports,2022-04-24 13:30:55+00:00,,"Results Thai League 1 2021/22 matchday 28

Keep follow : https://t.co/EtpAYcwcRG

#ThaiLeague
#SNESports https://t.co/00fLzjoS8J",/ThaiLeague/SNESports,1,0,0,24/04/2022,13:30,neutral
#thaileague,en,Muangthong United FC,@MuangthongUtd,2022-04-24 12:57:10+00:00,"Bangkok, Thailand","FULLTIME!!

Muangthong United 3-1 Bangkok United
#ThaiLeague Matchday 28 
Thunderdome Stadium
BROADCAST 📺AISPLAY, CH5HD
#MTUTD
#theuntouchables https://t.co/cifPmmNggG",/ThaiLeague/MTUTD/theuntouchables,34,33,39,24/04/2022,12:57,positive
#thaileague,en,Muangthong United FC,@MuangthongUtd,2022-04-24 12:29:15+00:00,"Bangkok, Thailand","GOAL!!

Muangthong United 3-0 Bangkok United '67
#ThaiLeague Matchday 28 
Thunderdome Stadium
BROADCAST 📺AISPLAY, CH5HD
#MTUTD
#theuntouchables https://t.co/wGE759k9L2",/ThaiLeague/MTUTD/theuntouchables,6,5,9,24/04/2022,12:29,positive
#thaileague,en,Muangthong United FC,@MuangthongUtd,2022-04-24 11:54:40+00:00,"Bangkok, Thailand","HALFTIME!!

Muangthong United 1-0 Bangkok United
#ThaiLeague Matchday 28 
Thunderdome Stadium
BROADCAST 📺AISPLAY, CH5HD
#MTUTD
#theuntouchables https://t.co/ldmZV0SsAV",/ThaiLeague/MTUTD/theuntouchables,15,14,19,24/04/2022,11:54,positive
#thaileague,en,Muangthong United FC,@MuangthongUtd,2022-04-24 11:05:04+00:00,"Bangkok, Thailand","KICKOFF
Muangthong United v Bangkok United
#ThaiLeague Matchday 28 
Thunderdome Stadium
BROADCAST 📺AISPLAY, CH5HD
#MTUTD
#theuntouchables https://t.co/Sw9ZBlcqD2",/ThaiLeague/MTUTD/theuntouchables,2,1,10,24/04/2022,11:05,positive
#thaileague,en,Muangthong United FC,@MuangthongUtd,2022-04-24 06:59:47+00:00,"Bangkok, Thailand","MATCHDAY MARIO: THIS IS WHERE OUR FANS COME IN!  

Muangthong United v Bangkok United.  6PM. Thunderdome.  
#mtutd
#theuntouchables 
#ThaiLeague https://t.co/khXAJ7Y59D",/mtutd/theuntouchables/ThaiLeague,5,4,12,24/04/2022,06:59,positive
