keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,25,@teerapat_54,2022-04-10 18:40:54+00:00,,เรื่องของโด้ เราขอพูดในมุมมองเรา เรามองว่าเรื่องนี้เราเองจะไม่ไปตัดสินว่าโด้ ถูกหรือผิด เพราะคนตัดสินคือตำรวจ ศาล สโมสรพวกเขาจะเป็นคนที่ตัดสินว่าโด้ทำถูกหรือทำผิด ถ้าผิดก็ต้องรับโทษหรือต้องรับผิดทุกอย่างที่ตนเองนั้นกระทำไป ส่วนคนอื่นยังชอบโด้ไหมอันนี้ก็แล้วแต่คนอื่นเลย #โรนัลโด้,/โรนัลโด้,1,0,0,10/04/2022,18:40,negative
โรนัลโด้,th,คิจภัค คิดถึงคิษฐ์แคฏฐ์🍫,@aimnahak,2022-04-10 18:29:13+00:00,ซักที่บนโลก,เพิ่งเห็นข่าวโรนัลโด้…,,1,0,1,10/04/2022,18:29,neutral
โรนัลโด้,th,เสือเกมส์,@tigergamesss,2022-04-10 16:18:57+00:00,,ถ้าฤดูกาลนี่แมนซิตี้ ได้เคน หรือ โรนัลโด้ แม่งจะโหดแค่ไหนเนี่ย,,2,1,0,10/04/2022,16:18,negative
โรนัลโด้,th,siamsportnews,@siamsport_news,2022-04-10 16:00:00+00:00,thailand,โรนัลโด้พระศุกร์เข้าพระเสาร์แทรก!เผยแฟนรุ่นเยาว์เอฟเวอร์ตันเป็นเด็กพิเศษ https://t.co/mE5u33om3H ผ่าน @siamsport_news #mufc #ronaldo𓃵 #โรนัลโด้ #แมนยู,/mufc/ronaldo𓃵/โรนัลโด้/แมนยู,2,1,9,10/04/2022,16:00,positive
โรนัลโด้,th,🧚,@l3sbale,2022-04-10 15:15:54+00:00,"Los Blancos , Milano",ไม่อยากให้ใครรู้สึกว่าฉันเข้าข้างโรนัลโด้ แต่ฉันก็พิมพ์แบบนั้นจริง ขอโทษมากๆ,,1,0,0,10/04/2022,15:15,positive
โรนัลโด้,th,Ria Ria,@NuiReddevils,2022-04-10 14:56:33+00:00,,"👉 สรุป 4 ประเด็นสำคัญหลังเกม

🔴1. แรชฟอร์ด ทำลายสถิติ กิ๊กส์
🔴2. แนวรับผียังรั่ว
🔴3. โอกาส แมนฯ ยูไนเต็ด ไปชปล.ริบหรี่
🔴4. ""โรนัลโด้"" ฟอร์มฝืดอีกนัด https://t.co/T9Ctm6VtFi",,1,0,0,10/04/2022,14:56,negative
โรนัลโด้,th,★ 𝙹𝙹𝚊𝚗𝚐 ★ ᴡᴀɴ-ᴀɴ ★ 나 그 자체,@beginBMR,2022-04-10 13:26:32+00:00,,"แจ้งความจับโรนัลโด้ ถามจริง?
เรื่องไม่เป็นเรื่องก็ทำให้เป็นเรื่องได้ ทั้งคู่นั้นแหละ",,1,0,0,10/04/2022,13:26,negative
โรนัลโด้,th,แดงเดือด สุดมันส์,@DeuxdSud,2022-04-10 12:55:47+00:00,,"ชนวนเหตุหัวร้อน? แม่เหยื่อเผยเกิดอะไรขึ้น ""โรนัลโด้"" ถึงก่อเรื่องฉาวหลังเกม 
กลายเป็นประเด็นใหญ่ทันทีเมื่อ คริสเตียโน่ โรนัลโด้ ดาวยิงตัวเก่งของ ""ปีศาจแดง"" แมนเชสเตอร์ ยูไนเต็ด ดันไประเบิดอารมณ์หงุดหงิดใส่แฟนบอลเอฟเวอร์ตัน หลังเกมที่ต้นสังกัดบุกไปแพ้ 0-1 ที่ กูดิสัน พาร์ค https://t.co/hxmQ23niYJ",,1,0,0,10/04/2022,12:55,negative
โรนัลโด้,th,𝙿𝚈𝙰𝚁𝙰𝚐 🔰,@butdhappy,2022-04-10 10:45:53+00:00,🤎 252°,"เอฟเอ กำลังตรวจสอบเหตุการณ์คริสเตียโน โรนัลโด ซึ่งทำให้โทรศัพท์ของแฟนบอลหนุ่มเอฟเวอร์ตันถูกทุบ + มือถูกระบุว่าช้ำ

ตำรวจเมอร์ซีย์ไซด์ประสานงานกับ แมนยู + เอฟเวอร์ตันเพื่อตรวจสอบว่ามีความผิดเกิดขึ้นหรือไม่

 โรนัลโด้ ออกมาขอโทษทางโซเชียล https://t.co/VayvjukYUW",,23,22,3,10/04/2022,10:45,negative
โรนัลโด้,th,Frequency,@HS2_QRK5_s9,2022-04-10 10:12:16+00:00,,"ซาราห์ เคลลี่ ผู้เป็นแม่ของเจ้าหนูวัย 14 ปี ที่ตกเป็นเป้าของการระบายอารมณ์ของ คริสเตียโน่ โรนัลโด้ ออกมาเปิดเผยถึงเรื่องทั้งหมด 

https://t.co/67XuIvyOjb",,2,1,2,10/04/2022,10:12,neutral
โรนัลโด้,th,siamsportnews,@siamsport_news,2022-04-10 09:55:00+00:00,thailand,เรื่องใหญ่ไปแล้ว!ตำรวจยันสอบโรนัลโด้พังโทรศัพท์เด็ก https://t.co/5U8Yecb61G ผ่าน @siamsport_news #mufc #ManUtd #แมนยู #Ronaldo #โรนัลโด้,/mufc/ManUtd/แมนยู/Ronaldo/โรนัลโด้,7,6,4,10/04/2022,09:55,negative
โรนัลโด้,th,...Miss G ...☁️💚,@gigkagigka,2022-04-10 09:46:40+00:00,,"การใช้อารมณ์​แก้ปัญหา​มันมีผลที่ตามมาต้องรับผิดชอบ​ สะใจแค่ชั่วครู่​  วิลสมิธ​ โรนัลโด้​ 

บอกตัวเองด้วย",,1,0,0,10/04/2022,09:46,negative
โรนัลโด้,th,ทีเด็ดถล่มโต๊ะ(@arto888),@arto8883,2022-04-10 09:35:40+00:00,,"โรนัลโด้ แถลงการณ์ขอโทษกรณีตบะแตกปัดโทรศัพท์แฟนบอลหลังพ่าย เอฟเวอร์ตัน

โรนัลโด้ สตาร์ สโมสรฟุตบอลแมนเชสเตอร์ ยูไนเต็ด ออกแถลงการณ์ขอโทษต่อกรณีทำลายโทรศัพท์ของแฟนบอลหลังจบเกม
.
.
กีฬา เกมส์ ครบ จบในที่เดียว
แอดไลน์มาที่ arto888 (ใส่@ด้วยนะคะ)
#อาร์โต๊ะถล่มโต๊ะ #ข่าวฟุตบอล https://t.co/6IJYoB2KFw",/อาร์โต๊ะถล่มโต๊ะ/ข่าวฟุตบอล,1,0,1,10/04/2022,09:35,negative
โรนัลโด้,th,ลีแจม⋆*❤︎🐯🐰 (slow),@leejamxxxx,2022-04-10 08:51:24+00:00,exo x nct ♡,ตายโรนัลโด้,,1,0,0,10/04/2022,08:51,neutral
โรนัลโด้,th,ヨン✨,@realastro_chan,2022-04-10 07:55:48+00:00,,มึงโรนัลโด้ ผชที่กุเคยชอบตอนเป็นเด็ก …. 😭 ทำไมมมมมมม วายยย,,1,0,0,10/04/2022,07:55,negative
โรนัลโด้,th,MM88GO,@mm88go,2022-04-10 07:53:58+00:00,,"ขาโรนัลโด้ 🤕

#MM88GO #Ronaldo https://t.co/9EizQocbYI",/MM88GO/Ronaldo,3,2,3,10/04/2022,07:53,neutral
โรนัลโด้,th,DongHae1015,@Champpoikik,2022-04-10 07:42:57+00:00,,เล่าเรื่องราวคริสเตียโน่ โรนัลโด้ สู่ดาวซัลโวยูโร 2020 -ขอบสนาม SPECIAL https://t.co/JpIXo55t3d ผ่าน @YouTube,,1,0,0,10/04/2022,07:42,neutral
โรนัลโด้,th,1billion🦋,@1billionmp,2022-04-10 07:41:47+00:00,,สงสารโรนัลโด้ กลับมาอยู่กับแมนยูในยุคนี้ ไม่ใช่แมนยูเหมือนที่พี่แกเคยสัมผัส ฟอร์มเอย การกระหายชัยชนะเอย ไม่ใช่แมนยูแบบที่พี่แกคุ้นเคยไม่แปลกใจที่จะหงุดหงิด ไม่เชียร์ยังหงุดหงิดเลย ฟอร์มเมื่อคืนเล่นกลัวจบท็อป4,,3,2,0,10/04/2022,07:41,negative
โรนัลโด้,th,มะวุ้ก 😼,@pcrwr2006,2022-04-10 06:35:05+00:00,"Bangkok, Thailand",@tonystark4eva เฉลยแล้วคุณเมนโรนัลโด้,,1,0,0,10/04/2022,06:35,neutral
โรนัลโด้,th,Okkone,@Okkone5,2022-04-10 06:20:33+00:00,日本語を勉強しています。,ผชใส่เสื้อ โรนัลโด้ เต้นแรงกว่าอิทจีอีก55555,,1,0,0,10/04/2022,06:20,neutral
โรนัลโด้,th,มิกซ์,@UltraMix,2022-04-10 05:16:51+00:00,"Bangkok, Thailand",โรนัลโด้ ที่ไปตบมือถือเด็กพังหลังเกมเมื่อคืน แฟนบอลออกมาด่ายับ บางคนก็ออกมาปกป้อง,,1,0,0,10/04/2022,05:16,negative
โรนัลโด้,th,...Miss G ...☁️💚,@gigkagigka,2022-04-10 04:30:41+00:00,,โรนัลโด้​เป็นคนที่มีแพรนชั่นในเกมส์ฟุตบอลสูง,,2,1,0,10/04/2022,04:30,neutral
โรนัลโด้,th,Mook #ทีมพี่กันต์,@MookChinatsu,2022-04-10 04:20:47+00:00,BamBam,โรนัลโด้ กับ แบมแบม คนละวงการกันเลย พวกเขาไม่สนใจเรื่องนี้หรอก แต่ละคนมีมูลค่าการลงทุนของตัวเองอยู่แล้ว คอมเมนต์นั้นทำไมชอบเอาคนนั้นข่มคนนี้จังว๊า~ จะยกตนข่มท่านทั้งที ก็ให้ตัวเองมีดีกว่าเขาก่อนค่อยอวดมั้ย 😐 https://t.co/CXsqnWZ9ck,,4,3,0,10/04/2022,04:20,negative
โรนัลโด้,th,Asiasport Thailand,@AsiaSportThai,2022-04-10 04:19:58+00:00,"Bangkok, Thailand","โรนัลโด้ โพสต์ขอโทษแล้ว หลังขว้างมือถือแฟนบอลทิ้ง

#โรนัลโด้ #ขว้างมือถือ #แมนยู

https://t.co/vdxrIqnJ70",/โรนัลโด้/ขว้างมือถือ/แมนยู,1,0,1,10/04/2022,04:19,positive
โรนัลโด้,th,thaiilace,@Juramer1,2022-04-10 04:01:04+00:00,Bangkok,"#ผลบอลสด https://t.co/zVA8zKp73U
⚽ โรนัลโด้ ขอโทษแฟนบอล เอฟเวอร์ตัน ที่โดนปัดโทรศัพท์ทิ้ง ขณะเดินเข้าห้องแต่งตัว เผยหงุดหงิดที่ แมนฯ ยูไนเต็ด แพ้ ทอฟฟี่สีน้ำเงิน พร้อมเชิญไปดูเกมที่ โอลด์ แทร็ฟฟอร์ด
 #Thscore   #คริสเตียโน่โรนัลโด้ #แมนยู #ManchesterUnited #CristianoRonaldo https://t.co/a0CuKm4PLq",/ผลบอลสด/Thscore/คริสเตียโน่โรนัลโด้/แมนยู/ManchesterUnited/CristianoRonaldo,1,0,0,10/04/2022,04:01,negative
โรนัลโด้,th,ตะติยัมปิร์ร์ร์,@pnokeox,2022-04-10 03:00:35+00:00,"13.747919,100.566935","@yahya54806562 รัสเซีย สับขาหลอก ยิ่งกว่าโรนัลโด้ , รอบที่แล้ว ใช้คำว่า ""ถอนทหาร""

ที่จริงก็คือ กำลังส่วนอื่นๆ ได้ ตะล่อมตี กำลังต่างๆ ของยูเครน ให้มารวมกัน กับกำลังหลักที่ มารีอูโพล (1)",,1,0,3,10/04/2022,03:00,negative
