keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,SMMSPORT,@SMMSPORT_News,2022-04-21 23:00:00+00:00,"bangkok,Thailand","คริสเตียโน่ โรนัลโด้ ออกมาแสดงความขอบคุณหล่า เดอะ ค็อป ที่ปรบมือให้กำลังใจเขา และร่วมร้องเพลง You'll Never Walk Alone ในเกมแดงเดือด เมื่อวันอังคารที่ผ่านมา

#SMMSPORT #คริสเตียโน่โรนัลโด้ #CristianoRonaldo #ลิเวอร์พูล #Liverpool 

https://t.co/aHSnZYCDot",/SMMSPORT/คริสเตียโน่โรนัลโด้/CristianoRonaldo/ลิเวอร์พูล/Liverpool,2,1,1,21/04/2022,23:00,positive
โรนัลโด้,th,fppaichit,@paichitt,2022-04-21 16:48:08+00:00,"ÜT: 13.842914,100.562135","@NunaCMU1 ส่วนตัวผมว่าโรนัลโด้ มีพรแสวง คือความพยายามที่มากกว่าคนอื่น

แฟนๆ โรนัลโด้อย่าว่านะฮะ เพราะผมว่าพรสวรรค์เมสซี่มีพร้อมกว่า แต่โรนัลโด้ มีความพยายาม ขยันฝึกซ้อม พัฒนาตัวเองตลอดเวลา คือ key ที่ Ronaldo เป็นหนึ่งในยอดนักเตะตลอดกาลครับ",,2,1,1,21/04/2022,16:48,positive
โรนัลโด้,th,fppaichit,@paichitt,2022-04-21 16:33:39+00:00,"ÜT: 13.842914,100.562135","เรื่องน่าประทับใจเล็กๆ หลังจากแฟนๆ ลิเวอร์พูล ในสนามแอนฟิลด์ลุกขึ้นปรบมือในนาทีที่ 7 พร้อมร้องเพลง You’ll Never Walk Alone เป็นกำลังใจให้โรนัลโด้และครอบครัว

วันนี้โรนัลโด้ up IG ขอบคุณ Anfield สำหรับทุกกำลังใจที่ให้ครอบครัว เค้าจะไม่มีวันลืม

ในวันที่นายแย่เราเป็นกำลังใจให้ ❤️",,4,3,2,21/04/2022,16:33,positive
โรนัลโด้,th,Patiharn Penguins,@PatiharnPenguin,2022-04-21 13:54:37+00:00,,โมเมนต์ที่ดีที่สุดของเกม เมื่อ YNWA ถูกร้องให้โรนัลโด้ https://t.co/o1I54ebTF3 ผ่าน @YouTube,,1,0,0,21/04/2022,13:54,neutral
โรนัลโด้,th,Asiasport Thailand,@AsiaSportThai,2022-04-21 12:37:05+00:00,"Bangkok, Thailand","โรนัลโด้ : ผมและครอบครัวจะไม่ลืมช่วงเวลาที่แอนฟิลด์
https://t.co/6ju4xuuI67

#asiasport #แมนยู #แดงเดือด #ลิเวอร์พูล #ฟุตบอลต่างประเทศ #ฟุตบอล #โรนัลโด้",/asiasport/แมนยู/แดงเดือด/ลิเวอร์พูล/ฟุตบอลต่างประเทศ/ฟุตบอล/โรนัลโด้,1,0,0,21/04/2022,12:37,negative
โรนัลโด้,th,PPTV HD 36,@PPTVHD36,2022-04-21 12:27:38+00:00,Bangkok,"""โรนัลโด้"" โพสต์ ขอบคุณ ""แฟนลิเวอร์พูล"" ร่วมส่งกำลังใจ

https://t.co/SWbfqTpMCI

#PPTVHD36 #เรื่องข่าวเรื่องใหญ่ #โรนัลโด้ #ลิเวอร์พูล #แมนยู #แดงเดือด",/PPTVHD36/เรื่องข่าวเรื่องใหญ่/โรนัลโด้/ลิเวอร์พูล/แมนยู/แดงเดือด,1,0,5,21/04/2022,12:27,positive
โรนัลโด้,th,ManUza,@ManUza2u,2022-04-21 11:20:32+00:00,,“โรนัลโด้” คืนสนามซ้อมเต็มรูปแบบ หลังสูญเสียลูกชาย https://t.co/fDLbjK8cN2,,1,0,0,21/04/2022,11:20,negative
โรนัลโด้,th,The Thaiger ประเทศไทย,@thethaiger_th,2022-04-21 10:29:02+00:00,,"ของดีแคมป์ปืน! “ซาก้า-สมิธ โรว์” ทำสถิติ พรีเมียร์ลีก เทียบชั้น โรนัลโด้-รูนี่ย์ - เพิ่มเติมได้ที่ https://t.co/f6oni2HlBk #ข่าวไทย
มีข้อมูลออกมาว่า “บูคาโย่ ซาก้า” และ “เอมิล สมิธ โรว์” คู่หูดาวรุ่งของ อาร์เซน่อล ทำสถิติ พรีเมียร์ลีก ได้ในรอบ 15 ปี หลังซัลโวคนละตุงในเกมล่าสุ...",/ข่าวไทย,1,0,0,21/04/2022,10:29,positive
โรนัลโด้,th,Liverpool.in.th,@liverpool_in_th,2022-04-21 05:56:04+00:00,"Bangkok, Thailand","อลิสซอน เบ็คเกอร์  เปิดอก สุดแฮปปี้ที่ได้เห็นแฟนบอล ""หงส์แดง"" ปรบมือเพื่อร่วมแสดงความเสียใจและเป็นกำลังใจให้ คริสเตียโน่ โรนัลโด้ พร้อมขออวยพรให้ครอบครัวโรนัลโด้ พบกับความสงบสุขได้โดยเร็ว
 https://t.co/EMBMB3k44C
#RedWar #Alisson #Ronaldo #LiverpoolInThailand #lfcthai @please7 https://t.co/8uwZORmk9g",/RedWar/Alisson/Ronaldo/LiverpoolInThailand/lfcthai,4,3,64,21/04/2022,05:56,positive
โรนัลโด้,th,Liverza2u,@liverza2u,2022-04-21 05:33:34+00:00,,ครอบครัวโรนัลโด้ ซึ้งแฟนหงส์ลืมบาดหมาง https://t.co/AUTHDkMc2U https://t.co/9vZlhCGO0r,,1,0,0,21/04/2022,05:33,neutral
