keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-02 15:57:17+00:00,,"#Fulltime 
⚽️ ผลฟุตบอล #RevoThaiLeague
📌 ฤดูกาล 2021-22
 วันเสาร์ที่ 2 เมษายน 2565
------------------------
#รีโวไทยลีก #ThaiLeague #ไทยลีก #ฟุตบอลไทยลีก #ThaiLeague #ฟุตบอลไทย #บอลไทย #ฟุตบอลไทย #ไทยลีก #บอลไทย #ข่าวกีฬาThaiLeague #COPA88 https://t.co/wsxpIzXI0R",/Fulltime/RevoThaiLeague/รีโวไทยลีก/ThaiLeague/ไทยลีก/ฟุตบอลไทยลีก/ThaiLeague/ฟุตบอลไทย/บอลไทย/ฟุตบอลไทย/ไทยลีก/บอลไทย/ข่าวกีฬาThaiLeague/COPA88,1,0,0,02/04/2022,15:57,neutral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-02 14:20:54+00:00,BG STADIUM,"HIGHLIGHTS : THAILEAGUE 2021/22 : MATCH 28 : BGPU 2-1 PORT FC

ไฮไลท์การแข่งขันฟุตบอลไฮลักซ์ รีโว่ ไทยลีก 2021-22 นัดที่ 28 บีจี ปทุม ยูไนเต็ด 2 - 1 การท่าเรือ เอฟซี

https://t.co/9Jowv3tUnk

#BGPU #BGPathumUnited
#บีจีปทุมยูไนเต็ด
#Thaileague #ไทยลีก
#ฟุตบอลไทย",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/Thaileague/ไทยลีก/ฟุตบอลไทย,1,0,5,02/04/2022,14:20,neutral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-02 13:23:41+00:00,BG STADIUM,"BG UPDATE : สองประตูในช่วงครึ่งแรกจาก อิรฟาน ฟานดี้ และการทำเข้าประตูตัวเองของผู้มาเยือน ช่วยให้ทัพ “เดอะ แรบบิท” บีจี ปทุม ยูไนเต็ด เอาชนะ การท่าเรือ เอฟซี 2-1 เก็บสามแต้มได้สำเร็จ https://t.co/Cz1lPkAnLD

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด #ฟุตบอลไทย
#ไทยลีก #Thaileague https://t.co/ayEiOgZImv",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/ฟุตบอลไทย/ไทยลีก/Thaileague,6,5,18,02/04/2022,13:23,positive
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-02 11:56:08+00:00,BG STADIUM,"HALF-TIME : HILUX REVO THAI LEAGUE 2021-22 : BGPU 2-0 PORT

1-0 น.26 อิรฟาน ฟานดี้
2-0 น.29 กานต์นรินทร์ ถาวรศักดิ์ (OG)

ที่สนามบีจี สเตเดี้ยม
ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/QKx9WfpO3l",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,4,3,3,02/04/2022,11:56,neutral
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-02 11:35:46+00:00,,"🏅 รางวัลยอดเยี่ยม รีโว่ ไทยลีก และ M-150 แชมเปี้ยนชิพ 2021/22 ประจำเดือนกุมภาพันธ์ ⚽️🇹🇭

#RevoThaiLeague #ThaiLeague #ฟุตบอลไทย #บอลไทย #COPA88 https://t.co/KxxSP3vCm6",/RevoThaiLeague/ThaiLeague/ฟุตบอลไทย/บอลไทย/COPA88,1,0,1,02/04/2022,11:35,positive
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-02 11:35:17+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 1-0 PORT

นาทีที่ 26 บีจี ปทุม ยูไนเต็ด ขึ้นนำ 1-0 จากอิรฟาน ฟานดี้

ที่สนามบีจี สเตเดี้ยม
ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/dFnemHLbcF",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,5,4,18,02/04/2022,11:35,neutral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-02 11:07:59+00:00,BG STADIUM,"Kick Off!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 0-0 PORT

เริ่มเกมการแข่งขันไฮลักซ์ รีโว่ ไทยลีก 2021-22 บีจี ปทุม ยูไนเต็ด ลงสนามพบการท่าเรือ เอฟซี

ที่สนามบีจี สเตเดี้ยม
ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย
#ไทยลีก #Thaileague https://t.co/iq7ti4hviN",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,2,1,4,02/04/2022,11:07,neutral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-02 10:03:18+00:00,BG STADIUM,"MATCH DAY 💥
🐰 ""เดอะ แรบบิท"" เปิดรังปะทะ ""สิงห์เจ้าท่า"" 🦁
📍 ลุยศึกไฮลักซ์ รีโว่ ไทยลีก 2021-22 แมตช์เดย์ 28

#บีจีปทุมยูไนเต็ด 🆚 การท่าเรือ เอฟซี

⏰ วันนี้ เวลา 18.00 น.
🏟 ณ สนามบีจี สเตเดี้ยม
📺 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited
#ฟุตบอลไทย #ไทยลีก #Thaileague https://t.co/Qlz46nE2AJ",/บีจีปทุมยูไนเต็ด/BGPU/BGPathumUnited/ฟุตบอลไทย/ไทยลีก/Thaileague,3,2,4,02/04/2022,10:03,neutral
#thaileague,th,JOOKKRU GU12,@Gu12Jookkru,2022-04-02 04:42:27+00:00,,"โก๋ ""อุ้ม"" อีกเเล้วว👏👏👍
 ธีราทร บุญมาทัน คว้ารางวัลนักเตะยอดเยี่ยมระจำเดือน กุมภาพันธ์ ⚽️🇹🇭
#JOOKKRUGU12 #TB55 #Thaileague https://t.co/DWoWhVyi8R",/JOOKKRUGU12/TB55/Thaileague,3,2,4,02/04/2022,04:42,positive
#thaileague,en,SNEsports,@SNE_Sports,2022-04-02 15:05:34+00:00,,"Results Table of Thai League 1 2021/22 after end matchday 28(advance)

Keep follow : https://t.co/EtpAYcwcRG

#ThaiLeague
#SNESports https://t.co/D9rcH3BoKV",/ThaiLeague/SNESports,1,0,0,02/04/2022,15:05,neutral
