keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,SMMSPORT,@SMMSPORT_News,2022-04-20 16:59:00+00:00,"bangkok,Thailand","มืออาชีพ! 'โรนัลโด้' คืนสนามซ้อมเต็มรูปแบบแม้เจอเรื่องเศร้า

#SMMSPORT #คริสเตียโน่โรนัลโด้ #แมนเชสเตอร์ยูไนเต็ด #ManchesterUnited #อาร์เซน่อล  #พรีเมียร์ลีก #PremierLeague 🏴󠁧󠁢󠁥󠁮󠁧󠁿

https://t.co/Sor9mCnkB2",/SMMSPORT/คริสเตียโน่โรนัลโด้/แมนเชสเตอร์ยูไนเต็ด/ManchesterUnited/อาร์เซน่อล/พรีเมียร์ลีก/PremierLeague,1,0,0,20/04/2022,16:59,neutral
โรนัลโด้,th,Ruj Skywalker,@iamruj,2022-04-20 15:39:05+00:00,"Bangkok, Thailand","ภาพที่แฟนบอลทั้งของ #ลิเวอร์พูล กับ #แมนยู ในเกม “#ศึกแดงเดือด” ลุกขึ้นปรบมืออย่างพร้อมเพรียงในนาทีที่ 7 เพื่อให้กำลังใจกับคริสเตียโน โรนัลโด้ จากเหตุสูญเสียลูกชายฝาแฝดหลังคลอด

คือภาพความงดงามของมิตรภาพในเกมฟุตบอลอย่างหาที่เปรียบมิได้
ภาพ - AP https://t.co/B8bEHnVKOa",/ลิเวอร์พูล/แมนยู/ศึกแดงเดือด,5,4,1,20/04/2022,15:39,positive
โรนัลโด้,th,♬𝙺⁋⁷ “BTS COMEBACK 2022.06.10”,@BT5P0P,2022-04-20 15:18:22+00:00,Kpoppies barks like a dog💀,บังทันยอดฟอลไม่ได้เยอะระดับโรนัลโด้ ไคลี่ เมสซี่ แต่ยอดเอนเกจเยอะมาก คิงออฟเอนเกจเม้น คิงออฟดีลีทด้วย🥲,,1,0,1,20/04/2022,15:18,positive
โรนัลโด้,th,siamsportnews,@siamsport_news,2022-04-20 14:30:00+00:00,thailand,สปริตเยี่ยม!โรนัลโด้คัมแบ็กแมนยูหลังผ่านเรื่องเศร้า https://t.co/MktzLjA5jn ผ่าน @siamsport_news #mufc #ManUtd #แมนยู #Ronaldo #โรนัลโด้,/mufc/ManUtd/แมนยู/Ronaldo/โรนัลโด้,4,3,5,20/04/2022,14:30,neutral
โรนัลโด้,th,Tonkit360,@tonkit360,2022-04-20 14:00:00+00:00,Bangkok,"Podcast ย้อนหลัง #เดื่อบีขยี้บอล สัปดาห์นี้ ""พี่เดื่อ"" ธีรพัฒน์ @ComTheerapat และบี แหลมสิงห์ @bee_lamsing คุยกันเรื่อง

📌""ฮาแลนด์"" เตรียมลงเรือ ค่าเหนื่อยทุบสถิติ
📌เสน่ห์ ""แดงเดือด"" ยุค 90
📌ข่าวเศร้า ""โรนัลโด้"" เสียลูกชาย
📌ไก่-ผี-ปืน ลุ้นตั๋ว UCL

https://t.co/lts71fajA8",/เดื่อบีขยี้บอล,1,0,0,20/04/2022,14:00,negative
โรนัลโด้,th,United 100%,@MUFCunited100,2022-04-20 12:59:04+00:00,ประเทศไทย,"#อัพเดท
โรนัลโด้ กลับมาซ้อมแบบเต็มรูปแบบอีกครั้งในวันนี้ หลังจากที่พึ่งมีข่าวสูญเสียลูกชาย
• 
เป็นกำลังใจให้นะลูกพี่ #MUFC #MUThai #แมนยู https://t.co/ECV8PcdQX3",/อัพเดท/MUFC/MUThai/แมนยู,7,6,2,20/04/2022,12:59,neutral
โรนัลโด้,th,99° |bonbonของอุนยาย,@NSPK99,2022-04-20 11:41:21+00:00,,"เกริกสามหน่อยเป็นไง 
ตอนท้ายก็คือ I'm your Boss เรานี่แหละเจ้านายของเธอ เถียงกับ โรนัลโด้ โก้ไม่หยอกแน่ๆ สัมผัสได้555555
#BehindGAPyuriFitting
GAPyuri Lets Start https://t.co/vSMZCTWyx9",/BehindGAPyuriFitting,20,19,16,20/04/2022,11:41,negative
โรนัลโด้,th,Reddevil&jujingyi,@kangnajaaaa79,2022-04-20 09:19:23+00:00,"อ.ปากเกร็ด, จ.นนทบุรี",โมเมนต์ที่ดีที่สุดของเกม เมื่อ YNWA ถูกร้องให้โรนัลโด้ https://t.co/rn58Fit3ww ผ่าน @YouTube #MUFC #CR7𓃵 #Liverpool,/MUFC/CR7𓃵/Liverpool,1,0,0,20/04/2022,09:19,neutral
โรนัลโด้,th,Asiasport Thailand,@AsiaSportThai,2022-04-20 09:15:48+00:00,"Bangkok, Thailand",#คล็อปป์ ยกย่องแฟน #หงส์แดง ตบมือให้ #โรนัลโด้ สำคัญกว่าสกอร์ 4-0 https://t.co/AZJjyRMCj4,/คล็อปป์/หงส์แดง/โรนัลโด้,2,1,0,20/04/2022,09:15,positive
โรนัลโด้,th,Sport Bar,@SportbarOnline,2022-04-20 08:57:37+00:00,Thailand,"""โรนัลโด้"" แจ้งข่าวร้าย ลูกแฝดชายเสียชีวิต 

อ่านต่อ ▶▶  https://t.co/zYmXAoO6qZ

#คริสเตียโน่โรนัลโด้ #โรนัลโด้ #แมนยู
#จอร์จิน่าโรดริเกซ #ลูกแฝด #แมนเชสเตอร์ยูไนเต็ด
#ข่าวกีฬา #ข่าวกีฬาวันนี้ #ข่าวฟุตบอล #ข่าวฟุตบอลวันนี้
#SportBar #SportbarOnline #SportbarUpdate https://t.co/tZ5smtIdnM",/คริสเตียโน่โรนัลโด้/โรนัลโด้/แมนยู/จอร์จิน่าโรดริเกซ/ลูกแฝด/แมนเชสเตอร์ยูไนเต็ด/ข่าวกีฬา/ข่าวกีฬาวันนี้/ข่าวฟุตบอล/ข่าวฟุตบอลวันนี้/SportBar/SportbarOnline/SportbarUpdate,1,0,0,20/04/2022,08:57,negative
