keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,NNZ(◍•ᴗ•◍)✧*,@zhounarrnie,2022-03-30 20:52:26+00:00,,แต่โรนัลโด้ ยังไหวอยู่นะ ล่าสุดแฮทริกได้ปะ แมนยูชนะ3-2 #เหมียวเขี้ยวกุด,/เหมียวเขี้ยวกุด,1,0,0,30/03/2022,20:52,positive
โรนัลโด้,th,Support Your Team@Thai,@Syt_Thai,2022-03-30 20:28:38+00:00,Thailand,รำลึกความหลัง!! รูนีย์สัมภาษณ์แซวโรนัลโด้ - https://t.co/mVGdowww40 https://t.co/VCiMEq00sv,,1,0,0,30/03/2022,20:28,negative
โรนัลโด้,th,BN,@TheTopicFlow,2022-03-30 18:20:53+00:00,"Australian Capital Territory, ","เมียพี่ว่าไง? 2 แฟนบอลสาวโปรตุกีส ชูป้ายขอ ""โรนัลโด้"" บริจาคสเปิร์มให้ที ควันหลงฟุตบอลโลก 2022 รอบคัดเลือกเพลย์ออฟ โซนยุโรป ที่โปรตุเกส เปิดบ้านเอาชนะ มาซิโดเนียเหนือ 2-0 คว้าตั๋วไปเล่นเวิลด์ คัพ รอบสุดท้าย ที่กาตาร์ ได้สำเร็จ ในเกมเมื่อวันที่ 30 มีนาคมท… https://t.co/3vnQx21uXy",,1,0,0,30/03/2022,18:20,positive
โรนัลโด้,th,Liverpool.in.th,@liverpool_in_th,2022-03-30 12:34:58+00:00,"Bangkok, Thailand","โรแบร์โต้ ฟีร์มิโน่ ออกมาพูดถึงหลายสิ่งที่เป็นครั้งแรกชองเขาทั้งการคุยกับ เจอร์เก้น คล็อปป์ ครั้งแรก, การทำประตูแรกในการเล่นฟุตบอล รวมถึงเผยด้วยว่าเขาเคยตัดผมทรง 'ไดโกโระ' เหมือนโรนัลโด้ ฮีโร่ลูกหนังของชาวแซมบ้า
👉 https://t.co/4loT8muNFB
#Firmino #Ronaldo #lfcthai @please7 https://t.co/I2xQBaJHum",/Firmino/Ronaldo/lfcthai,3,2,20,30/03/2022,12:34,negative
โรนัลโด้,th,ʚ벨리ɞ,@bybellei,2022-03-30 11:16:11+00:00,대한민국 서대문구,เอ้ย เรื่องนี่พึ่งเคยรู้เลย เอ้บซิกคุยกันเรื่องชื่อเล่นว่าเพื่อนเรียกอะไร? อูจินบอกไม่ค่อยมีคนเรียกด้วยชื่อเล่น/ฉายาหรอก มีแต่จีฮุนเรียกอูจินว่า โรนัลโด้ (ชื่อนักฟุตบอลโรนัลโด้ภาษาเกาหลี=호나우지뉴 คล้ายๆอูจิน) #ทูพัค https://t.co/asgvsMfI7d,/ทูพัค,113,112,26,30/03/2022,11:16,neutral
โรนัลโด้,th,🍀💎𝐕𝐢𝐜𝐭𝐨𝐫𝐲_𝐕¹¹⁸,@Victory_V3,2022-03-30 09:12:01+00:00,,"2 คนในโลก! “คิมแทฮยอง” และ “คริสเตียโน โรนัลโด้” เป็นคนดังเพียง 2 คนในโลกที่มีคนกดไลก์โพสต์บน Instagram มากกว่า 18 ล้านไลก์ด้วยกันถึง 4 โพสต์ 🔥

นอกจากนี้ #BTSV ยังเป็นชาวเอเชียคนแรกและคนเดียวที่ทำได้สำเร็จอีกด้วย 

#KimTaehyung #V_ChristmasTree #V @BTS_twt https://t.co/7Wm85PsyVx https://t.co/huahaiNdzw",/BTSV/KimTaehyung/V_ChristmasTree/V,42,41,30,30/03/2022,09:12,positive
โรนัลโด้,th,Sanook News,@SanookNews,2022-03-30 08:00:02+00:00,,"คริสเตียโน่ โรนัลโด้ ดาวยิงกัปตันทีมชาติโปรตุเกส ออกมาเคลื่อนไหวทันทีหลังจากที่ชาติบ้านเกิดของเขา สามารถคว้าตั๋วเข้าไปลุยศึกฟุตบอลโลก 2022 ที่ประเทศกาตาร์ #SanookNews
https://t.co/EZX5NQN2Lm",/SanookNews,1,0,3,30/03/2022,08:00,neutral
โรนัลโด้,th,SMMSPORT,@SMMSPORT_News,2022-03-30 08:00:01+00:00,"bangkok,Thailand","ไม่พลาดเหมือนอิตาลี! โรนัลโด้+บรูโน่เปิดใจหลังฝอยทองคว้าตั๋วบอลโลก

#SMMSPORT #คริสเตียโน่โรนัลโด้ #บรูโน่แฟร์นันเดส #ทีมชาติตุรกี #WorldCup2022 #บอลโลก  

https://t.co/l9ddPyhvHd",/SMMSPORT/คริสเตียโน่โรนัลโด้/บรูโน่แฟร์นันเดส/ทีมชาติตุรกี/WorldCup2022/บอลโลก,2,1,2,30/03/2022,08:00,positive
โรนัลโด้,th,Sanook.com,@Sanook,2022-03-30 07:22:00+00:00,"Bangkok, Thailand","คริสเตียโน่ โรนัลโด้ ดาวยิงกัปตันทีมชาติโปรตุเกส ออกมาเคลื่อนไหวทันทีหลังจากที่ชาติบ้านเกิดของเขา สามารถคว้าตั๋วเข้าไปลุยศึกฟุตบอลโลก 2022 ที่ประเทศกาตาร์ #SanookSport #Sanook

https://t.co/jnTLbJtjp7",/SanookSport/Sanook,1,0,1,30/03/2022,07:22,neutral
โรนัลโด้,th,The Thaiger ประเทศไทย,@thethaiger_th,2022-03-30 06:27:58+00:00,,บรูโน่ โรนัลโด้ โพสฉลองหลังพา โปรตุเกส คว้าตั๋วฟุตบอลโลกรอบสุดท้าย - เพิ่มเติมได้ที่ https://t.co/2Jv2sBk0t1 #โรนัลโด้ #บรูโน่ #โปรตุเกส,/โรนัลโด้/บรูโน่/โปรตุเกส,1,0,0,30/03/2022,06:27,positive
