keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-10 16:33:35+00:00,BG STADIUM,"ไฮไลท์การแข่งขันฟุตบอลไฮลักซ์ รีโว่ ไทยลีก 2021-22 แมตช์เดย์ 26 บีจี ปทุม ยูไนเต็ด 3 - 0 นครราชสีมา มาสด้า เอฟซี

https://t.co/QFWryzNmfF

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#Thaileague #ไทยลีก 
#ฟุตบอลไทย #บอลไทย",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/Thaileague/ไทยลีก/ฟุตบอลไทย/บอลไทย,2,1,4,10/04/2022,16:33,neutral
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-10 15:46:41+00:00,,"#ปราสาทสายฟ้าทำได้! ไทยลีก ขอแสดงความยินดีกับสโมสร บุรีรัมย์ ยูไนเต็ด ที่เดินหน้าคว้ารางวัลทีมชนะเลิศ ฟุตบอลลีกอาชีพรายการ รีโว่ ไทยลีก ฤดูกาล 2021/22 ได้สำเร็จ ซึ่งถือเป็นแชมป์ลีกสูงสุดสมัยที่ 7 ของพวกเขา
#REVOThaiLeague #ThaiLeague #BuriramUTD #ฟุตบอลไทย #บุรีรัมย์ #COPA88 https://t.co/2aqgiIp53W",/ปราสาทสายฟ้าทำได้/REVOThaiLeague/ThaiLeague/BuriramUTD/ฟุตบอลไทย/บุรีรัมย์/COPA88,1,0,1,10/04/2022,15:46,positive
#thaileague,th,ข่าวกีฬา Thai League,@ThaiLeague168,2022-04-10 15:07:56+00:00,,"📢 Full-Time
⚽️ ศึกฟุตบอล #RevoThaiLeague  
📌 ฤดูกาล 2021-22 วันอาทิตย์ที่ 10 เม.ย. 65
------------------------
#รีโวไทยลีก #ThaiLeague #ไทยลีก #ฟุตบอลไทยลีก #COPA88 https://t.co/ySBsg4pqWO",/RevoThaiLeague/รีโวไทยลีก/ThaiLeague/ไทยลีก/ฟุตบอลไทยลีก/COPA88,1,0,0,10/04/2022,15:07,neutral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-10 14:57:18+00:00,BG STADIUM,"BG UPDATE : #บีจีปทุมยูไนเต็ด ได้สองประตูจากตัวสำรองอย่าง ธีรศิลป์ แดงดา และอีกหนึ่งประตูของ วรชิต กนิตศรีบำเพ็ญ ในช่วงครึ่งหลัง ช่วยให้ทัพ ""เดอะ แรบบิท"" เปิดบ้านเอาชนะ นครราชสีมา มาสด้า เอฟซี 3-0 https://t.co/Cz1lPkAnLD

#BGPU #BGPathumUnited 
#ฟุตบอลไทย #ไทยลีก #Thaileague https://t.co/tHsPa4HWIh",/บีจีปทุมยูไนเต็ด/BGPU/BGPathumUnited/ฟุตบอลไทย/ไทยลีก/Thaileague,5,4,25,10/04/2022,14:57,neutral
#thaileague,th,Thai League Thailand,@thaileague_th,2022-04-10 14:50:51+00:00,,"🔥 | อัพเดท !! ผลการแข่งขันวันนี้

❌ | หนองบัวพิชญ เอฟซี แพ้ บุรีรัมย์ ยูไนเต็ด (0-3)
✅ | บีจี ปทุม ยูไนเต็ด ชนะ นครราชสีมา มาสด้า เอฟซี (3-0)
⛔️ | ลีโอ เชียงราย ยูไนเต็ด เสมอ สุพรรณบุรี เอฟซี (2-2)
✅ | ชลบุรี เอฟซี ชนะ พีที ประจวบ เอฟซี (2-1)

#thaileague_th #ThaiLeague https://t.co/Q4fR54rfSs",/thaileague_th/ThaiLeague,1,0,1,10/04/2022,14:50,positive
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-10 14:22:22+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 3-0 NRMFC

นาทีที่ 79 บีจี ปทุม ยูไนเต็ดขึ้นนำ 3-0 จากประตูของธีรศิลป์ แดงดา

ที่สนามบีจี สเตเดี้ยม
ถ่ายทอดสดทาง AIS PLAY และ PPTV HD36

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/X9H2O3SxMo",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,7,6,6,10/04/2022,14:22,neutral
#thaileague,th,ลุงบิ๊ก​แม่สอด,@LMaesxd,2022-04-10 14:12:43+00:00,,"ขอแสดงความยินดีกับสโมสร บุรีรัมย์ ยูไนเต็ด ที่เดินหน้าคว้าแชมป์  รีโว่ ไทยลีก ฤดูกาล 2021/22 

CONGRATULATIONS CHAMPIONS!

#REVOThaiLeague #ThaiLeague #Champions #BuriramUTD #ฟุตบอลไทย #บุรีรัมย์ยูไนเต็ด https://t.co/Yr92nmDB5m",/REVOThaiLeague/ThaiLeague/Champions/BuriramUTD/ฟุตบอลไทย/บุรีรัมย์ยูไนเต็ด,1,0,1,10/04/2022,14:12,positive
#thaileague,th,miew.kanok,@adaywithfreedom,2022-04-10 14:11:59+00:00,,"2ปีที่รอคอย น้ำตาไหลเลย 🏆 
#BRUTD #บอลไทย #Thaileague",/BRUTD/บอลไทย/Thaileague,1,0,2,10/04/2022,14:11,negative
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-10 14:09:27+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 2-0 NRMFC

นาทีที่ 73 #บีจีปทุมยูไนเต็ด หนีห่างเป็น 2-0 จากประตูของวรชิต กนิตศรีบำเพ็ญ

🏟 ที่สนามบีจี สเตเดี้ยม
🎥 ถ่ายทอดสดทางช่อง PPTV HD36 
และทาง AIS PLAY

#BGPU #BGPathumUnited
#บอลไทย #ฟุตบอลไทย
#ไทยลีก #Thaileague https://t.co/5TJgAs7zqF",/บีจีปทุมยูไนเต็ด/BGPU/BGPathumUnited/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,2,1,5,10/04/2022,14:09,negative
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-10 14:02:48+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 1-0 NRMFC

นาทีที่ 65 บีจี ปทุม ยูไนเต็ด ขึ้นนำ 1-0 จากประตูของ ธีรศิลป์ แดงดา

ที่สนามบีจี สเตเดี้ยม
ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/EeQIWLb5NU",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,11,10,7,10/04/2022,14:02,neutral
