keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 14:55:54+00:00,BG STADIUM,"HIGHLIGHTS : THAILEAGUE 2021/22 : MATCH 29 : BGPU 7-2 PTPC

ไฮไลท์การแข่งขันฟุตบอลไฮลักซ์ รีโว่ ไทยลีก 2021-22 แมตช์เดย์ 29 บีจี ปทุม ยูไนเต็ด 7 - 2 พีที ประจวบ เอฟซี

รับชมทาง YouTube : https://t.co/tKHEvsGRxk

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด #Thaileague #ไทยลีก",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/Thaileague/ไทยลีก,6,5,6,06/04/2022,14:55,neatral
#thaileague,th,man_u_cha,@ManuchaChermool,2022-04-06 13:53:11+00:00,,บุรีรัมย์ ยูไนเต็ด อดฉลองแชมป์ในบ้าน หลัง ลีโอ เชียงราย ยูไนเต็ด ที่เหลือ 10 คน ไล่ตามตีเสมอ 1-1 ทำให้บุรีรัมย์ต้องการอีก 2 แต้ม (เกมเยือน 2 นัดที่เหลือ) บีจี ปทุมฯ ก็ยังอยู่ในเส้นทางลุ้นแซงคว้าแชมป์ต่อไป #บอลไทย #ไทยลีก1 #RevoThaiLeague #ThaiLeague #ฟุตบอลไทย https://t.co/rZWTHcpX5a,/บอลไทย/ไทยลีก1/RevoThaiLeague/ThaiLeague/ฟุตบอลไทย,1,0,0,06/04/2022,13:53,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 12:59:26+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 7-2 PTPC

นาทีที่ 90+5 บีจี ปทุม ยูไนเต็ด ขึ้นนำ 7-2 จากจุดโทษของดิโอโก้ หลุยส์ ซานโต้

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/15JHbpYE7W",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,3,2,7,06/04/2022,12:59,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 12:51:25+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 6-2PTPC

นาทีที่ 71 บีจี ปทุม ยูไนเต็ด ขึ้นนำ 6-2 จากประตูของ ธีรศิลป์ แดงดา

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/UWDrkfeoei",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,6,5,12,06/04/2022,12:51,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 11:49:32+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 5-1 PTPC

นาทีที่ 40 บีจี ปทุม ยูไนเต็ดหนีห่างเป็น 5-1 จากประตูของวรชิต กนิตศรีบำเพ็ญ

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/1HySDlJqvR",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,8,7,15,06/04/2022,11:49,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 11:39:32+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 4-1 PTPC

นาทีที่ 31 บีจี ปทุม ยูไนเต็ดหนีห่างเป็น 4-1 จากประตูของอิคซาน ฟานดี้

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/B2SWZUfyiS",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,10,9,16,06/04/2022,11:39,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 11:37:48+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 3-1 PTPC

นาทีที่ 28 บีจี ปทุม ยูไนเต็ดขึ้นนำ 3-1 จากประตูของอิคซาน ฟานดี้

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/Y3T0zpooL1",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,5,4,13,06/04/2022,11:37,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 11:34:55+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 2-1 PTPC

นาทีที่ 26 บีจี ปทุม ยูไนเต็ด ขึ้นนำ 2-1 จากลูกโหม่งของอิคซาน ฟานดี้

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/MXZLbC9K2u",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,5,4,21,06/04/2022,11:34,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 11:32:40+00:00,BG STADIUM,"Goal!! : HILUX REVO THAI LEAGUE 2021-22 : BGPU 1-1 PTPC

นาทีที่ 20 บีจี ปทุม ยูไนเต็ด ตีเสมอเป็น 1-1 จากประตูของอิคซาน ฟานดี้

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited
#บีจีปทุมยูไนเต็ด 
#บอลไทย #ฟุตบอลไทย 
#ไทยลีก #Thaileague https://t.co/q8gMybfSsW",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/บอลไทย/ฟุตบอลไทย/ไทยลีก/Thaileague,6,5,16,06/04/2022,11:32,neatral
#thaileague,th,BGPU OFFICIAL,@bgpuofficial,2022-04-06 11:10:07+00:00,BG STADIUM,"Kick Off!! :  HILUX REVO THAI LEAGUE 2021-22 : BGPU 0-0 PTPC

เริ่มเกมการแข่งขันไฮลักซ์ รีโว่ ไทยลีก 2021-22 บีจี ปทุม ยูไนเต็ด ลงสนามพบ พีที ประจวบ เอฟซี

🏟 ที่สนามบีจี สเตเดี้ยม
📽 ถ่ายทอดสดทาง AIS PLAY

#BGPU #BGPathumUnited 
#บีจีปทุมยูไนเต็ด
#ไทยลีก #Thaileague https://t.co/x3AXPeiMXE",/BGPU/BGPathumUnited/บีจีปทุมยูไนเต็ด/ไทยลีก/Thaileague,3,2,3,06/04/2022,11:10,neatral
