keyword,language,author,twitter_name,create_at,location,text,hashtag,tweets_count,retweet_count,favourite_count,date,time,sentiment
โรนัลโด้,th,III 🕊 Nutchaporn 14 #MAGO,@jusminbanners,2022-03-31 17:12:50+00:00,Thousand Sunny,ละกูฝันถึงโรนัลโด้,,1,0,0,31/03/2022,17:12,neutral
โรนัลโด้,th,PPTV HD 36,@PPTVHD36,2022-03-31 14:43:06+00:00,Bangkok,"บอลโลก 2022 ""เมสซี่-โรนัลโด้"" ถึงฝันไหม?

#บอลโลก2022 #เมสซี่ #โรนัลโด้ #บอลโลก #เรื่องข่าวเรื่องใหญ่ #เปิดโต๊ะข่าว #PPTVHD36 #ช่อง36

https://t.co/D9AWazLA7s",/บอลโลก2022/เมสซี่/โรนัลโด้/บอลโลก/เรื่องข่าวเรื่องใหญ่/เปิดโต๊ะข่าว/PPTVHD36/ช่อง36,1,0,0,31/03/2022,14:43,neutral
โรนัลโด้,th,꒱♡ Ban,@BunnyBanbun,2022-03-31 13:49:05+00:00,"BvB "" Mufc "" Juve",ชอบชิบหายมีเรื่องอะไรเรียกเลย คริสเตียโน่ ทักษิณ โรนัลโด้ เรียกวันนี้แถมฟรีจะโทษกูทำเหี้ยอะไร 5555555555555555555,,15,14,0,31/03/2022,13:49,negative
โรนัลโด้,th,PPTV HD 36,@PPTVHD36,2022-03-31 13:03:15+00:00,Bangkok,"บอลโลก 2022 ""เมสซี่-โรนัลโด้"" ถึงฝันไหม? ใครยักษ์ใหญ่ ใครม้ามืด คุยกับ ""บี แหลมสิงห์""

ติดตามใน ""เปิดโต๊ะข่าว"" วันนี้ 31 มี.ค. 65 LIVE!!! เวลา 21.30 น. บน Facebook และ YouTube PPTVHD36

#บอลโลก2022 #เมสซี่ #โรนัลโด้ #บอลโลก #เรื่องข่าวเรื่องใหญ่ #เปิดโต๊ะข่าว #PPTVHD36 #ช่อง36 https://t.co/6W1dJTomnZ",/บอลโลก2022/เมสซี่/โรนัลโด้/บอลโลก/เรื่องข่าวเรื่องใหญ่/เปิดโต๊ะข่าว/PPTVHD36/ช่อง36,1,0,1,31/03/2022,13:03,neutral
โรนัลโด้,th,มนุษย์ผู้รักการดูหนังซีรีส์ + กีฬา,@Rhythm_ndBlue,2022-03-31 12:59:10+00:00,,"สิ่งนึงที่ชอบโรนัลโด้ คือแพชชั่นที่มีต่อทีมชาตินี่ล่ะ โรนัลโด้ภาคภูมิใจทุกครั้ง ที่ได้สวมเสื้อทีมชาติโปรตุเกสลงสนาม และร้องเพลงชาติด้วยหัวใจ🇵🇹 ถึงขั้นเคยกล่าวว่า

""การได้แชมป์กับทีมชาติโปรตุเกสคือที่สุด ยิ่งกว่ารางวัลส่วนตัว""

ดีใจที่ได้เห็นพี่โด้สวมชุดทีมชาติ
ในฟุตบอลโลกอีกครั้ง https://t.co/wn4HGF8HY0",,6,5,5,31/03/2022,12:59,positive
โรนัลโด้,th,ประชาชาติธุรกิจ,@prachachat,2022-03-31 10:40:06+00:00,Thailand,"“วินิจ” เนรมิตราชมังฯรับศึกแดงเดือด รอ “โรนัลโด้” ยืนยัน

#ประชาชาติธุรกิจ #ศึกแดงเดือด
https://t.co/ZutR7OvyF9",/ประชาชาติธุรกิจ/ศึกแดงเดือด,1,0,1,31/03/2022,10:40,negative
โรนัลโด้,th,Matichon Online,@MatichonOnline,2022-03-31 10:22:59+00:00,,‘วินิจ’ เดินหน้าเนรมิตราชมังคลาฯ ให้ได้บรรยากาศพรีเมียร์ลีก รอ ‘โรนัลโด้’ ยืนยันเองมาหรือไม่ เพราะเมียคลอดลูก https://t.co/LGKjpUxxdv via @MatichonOnline,,2,1,9,31/03/2022,10:22,neutral
โรนัลโด้,th,25mar,@nedbeans,2022-03-31 08:10:12+00:00,#MUFC ,คริสเตียโน่ โรนัลโด้ จะอยู่ย้ายหรือว่าเลิก? https://t.co/y8pvNip5u0 via @YouTube,,1,0,0,31/03/2022,08:10,neutral
โรนัลโด้,th,อ๊อบแอ๊บ,@Aob_jeeranan,2022-03-31 07:48:07+00:00,ประเทศไทย,@mayry_1221 น้องพึ่งได้เสื้อมาค่ะ จะไปดูแดงเดือดที่ไทย ชอบโรนัลโด้,,1,0,7,31/03/2022,07:48,positive
โรนัลโด้,th,ShotonGoal,@ShotongoalTH,2022-03-31 06:11:20+00:00,"Bangkok, Thailand","คาร์ร่าเชื่อ ""แม็กไกวร์"" ฟอร์มดิ่งเป็นเพราะการเข้ามาของ ""โรนัลโด้""
#ShotonGoal #แฮร์รี่แม็กไกวร์ #คริสเตียโน่โรนัลโด้ #แมนเชสเตอร์ยูไนเต็ด 
https://t.co/EmdtSpVOtX",/ShotonGoal/แฮร์รี่แม็กไกวร์/คริสเตียโน่โรนัลโด้/แมนเชสเตอร์ยูไนเต็ด,1,0,0,31/03/2022,06:11,neutral
โรนัลโด้,th,ทีเด็ดถล่มโต๊ะ(@arto888),@arto8883,2022-03-31 04:40:24+00:00,,"เมื่อ บรูโน ตัดบอลขวางสนามจาก ริสตอฟสกี้ ได้ ก่อนจะฝากไว้ที่ โรนัลโด้ ดึงตัวประกบเอาไว้ พร้อมจ่ายคืนกลับมาอย่างรวดเร็วให้แข้งหมายเลข 11 ซัดหนีมือนายประตูเข้าไปตุงตาข่าย
.
.
กีฬา เกมส์ ครบ จบในที่เดียว
แอดไลน์มาที่ 👉arto888 (ใส่@ด้วยนะคะ)
#โปรแกรมบอล #อาร์โต๊ะถล่มโต๊ะ #ข่าวฟุตบอล https://t.co/qP1UJ1ipBd",/โปรแกรมบอล/อาร์โต๊ะถล่มโต๊ะ/ข่าวฟุตบอล,1,0,1,31/03/2022,04:40,neutral
โรนัลโด้,th,TV5HD ONLINE,@Tv5hdOnline,2022-03-31 04:18:20+00:00,ข่าว,"คริสเตียโน่ โรนัลโด้ และ บรูโน่ แฟร์นันเดส ออกมาเผยความรู้สึก หลังโปรตุเกสเอาชนะนอร์ท มาซิโดเนีย 3-1 ผ่านเข้าไปเล่นฟุตบอลโลก รอบสุดท้าย ที่กาตาร์ ในปลายปีนี้ได้สำเร็จ
https://t.co/2joQoxFGi8
#TV5HD_Online #ข่าวกีฬา #วงจรกีฬา #ฟุตบอล #ฟุตบอลโลก https://t.co/CinX45HMDO",/TV5HD_Online/ข่าวกีฬา/วงจรกีฬา/ฟุตบอล/ฟุตบอลโลก,1,0,0,31/03/2022,04:18,positive
โรนัลโด้,th,Buaksib Thailand,@Buaksib_TH,2022-03-31 03:30:46+00:00,Thailand,"“โรนัลโด้” เร้า โปรตุเกส ต้องทำให้ได้มากกว่าลิ่ว บอลโลก @Cristiano  @ManUtd @selecaoportugal #บอลโลก #ฟุตบอลต่างประเทศ #ข่าวบอลนอก #ข่าวฟุตบอล
https://t.co/x4B1aAtd1m https://t.co/GmTsb7Nmjk",/บอลโลก/ฟุตบอลต่างประเทศ/ข่าวบอลนอก/ข่าวฟุตบอล,1,0,0,31/03/2022,03:30,neutral
