keyword,hashtag,count_hashtag,date
#arsenal,arsenal,407,30/04/2022
#arsenal,afc,126,30/04/2022
#arsenal,coyg,78,30/04/2022
#arsenal,whuars,43,30/04/2022
#arsenal,arsenalfollowtrain,33,30/04/2022
#arsenal,mancity,27,30/04/2022
#arsenal,premierleague,27,30/04/2022
#arsenal,lfc,25,30/04/2022
#arsenal,chelsea,24,30/04/2022
#arsenal,whufc,23,30/04/2022
#arsenal,mufc,22,30/04/2022
#arsenal,lufc,21,30/04/2022
#arsenal,westham,21,30/04/2022
#arsenal,bhafc,19,30/04/2022
#arsenal,brentfordfc,19,30/04/2022
#arsenal,football,19,30/04/2022
#arsenal,nufc,19,30/04/2022
#arsenal,lcfc,19,30/04/2022
#arsenal,everton,17,30/04/2022
#arsenal,coys,17,30/04/2022
#arsenal,epl,17,30/04/2022
#arsenal,coyi,17,30/04/2022
#arsenal,ynwa,17,30/04/2022
#arsenal,saintsfc,16,30/04/2022
#arsenal,watfordfc,16,30/04/2022
#arsenal,avfc,16,30/04/2022
#arsenal,twitterclarets,16,30/04/2022
#arsenal,ncfc,16,30/04/2022
#arsenal,wwfc,16,30/04/2022
#arsenal,thfc,16,30/04/2022
#arsenal,cpfc,16,30/04/2022
#arsenal,arteta,15,30/04/2022
#arsenal,gunners,15,30/04/2022
#arsenal,xhaka,12,30/04/2022
#arsenal,justarsenal,12,30/04/2022
#arsenal,northlondonforever,12,30/04/2022
#arsenal,mcfc,10,30/04/2022
#arsenal,nft,9,30/04/2022
#arsenal,efc,9,30/04/2022
#arsenal,manchesterunited,8,30/04/2022
#arsenal,cfc,8,30/04/2022
#arsenal,gooners,8,30/04/2022
#arsenal,saka,8,30/04/2022
#arsenal,uta,7,30/04/2022
#arsenal,arsenalfc,7,30/04/2022
#arsenal,ars,7,30/04/2022
#arsenal,liverpool,7,30/04/2022
#arsenal,tottenham,6,30/04/2022
#arsenal,spurs,6,30/04/2022
#arsenal,pl,5,30/04/2022
#arsenal,newcastle,5,30/04/2022
#arsenal,gooner,5,30/04/2022
#arsenal,arsenaltickets,5,30/04/2022
#arsenal,soccer,5,30/04/2022
#arsenal,manutd,5,30/04/2022
#arsenal,transfers,5,30/04/2022
#arsenal,aftv,5,30/04/2022
